Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2021-01-03,27.60694569571752,28.504748630117,26.51075656284986,29.35657312756493,27.201676267769315,28.83769709907444,29.384494759251005,28.00834307187563,28.57802323492539,27.06033791734076,29.665280737608544,29.760451075201733,27.75562412122041,27.345055150287543,25.605913227938707,29.498018511120826,26.427195893465026
2021-01-10,28.67597652126003,28.17859490848045,26.85558023765856,28.06405973434448,28.91534624869165,27.756493837216645,28.56337391600317,26.84548140984077,26.86939024878575,27.72914660768112,28.64558227836311,28.32429826227481,29.61417053841256,27.23708988622945,25.223526624965828,28.510149035668423,27.77838902075014
2021-01-17,23.54668281437347,22.988874347987714,21.50876819759528,23.95594956619399,25.014417701964025,24.607889926571644,25.30665642874581,23.07289564256544,23.582712408614483,22.529670425689662,24.228431989000985,25.36452283370848,24.74099838043272,22.27653378727033,20.665512059459168,24.90452086342291,23.23086665968368
2021-01-24,25.629288630442577,26.98714940634364,25.08500886069216,27.72897252014705,25.20243074345112,27.99894650777181,28.41779850106198,26.16141249124106,26.711647343495585,25.684108309322056,28.015157068756235,28.673883517797425,25.665662181883704,25.68589812906354,24.34465965228723,28.262263441739016,24.016571587308075
2021-01-31,25.476839851075,29.17977683122224,26.25357834089088,29.10197291203908,24.69661990913261,28.212831421094823,30.32175332116664,28.784067889126863,28.28073717516696,25.948178830913808,30.724340663431008,31.19357190813337,25.51357107825261,27.862868077678552,24.996104216753675,30.692681836988594,24.328938927611897
2021-02-07,26.90201528590925,27.708546987220423,25.90635256018381,27.706564820948103,27.554446726530067,27.1047572942314,27.90314411908475,26.73294405057833,27.40073668933428,26.28732580114135,28.639068783516493,27.76851017841432,27.711290462596995,26.48393886024224,24.63912375810145,28.008644600437112,26.562687245340687
2021-02-14,26.787726266043528,29.12074068817757,26.57408082940035,29.257077418622515,27.94033337980619,28.51688778016865,30.540576045089143,28.50337540069184,28.811211824883685,26.6321505738592,30.597616511093072,30.4711636777194,27.63875656054288,28.26751359517649,24.91752370275149,30.440176375924725,26.499428792783835
2021-02-21,29.116971478652463,28.1610892139264,27.005443441836093,27.45344264166696,30.83314691765232,27.36029032850817,28.199678354291112,26.85394522827941,27.47620975807921,27.870260825441445,28.666270975220257,27.486313208094185,30.741558178051097,27.18179459566177,25.30081449282138,28.024982011948083,28.871152975488545
2021-02-28,26.01316010905969,26.045631176881447,24.35877753361835,26.533968550818305,27.32742547177104,27.01645498877173,27.86027053076741,25.942031174696886,26.34636708574985,24.999741704445185,27.391791734241306,26.813371326724152,27.121825866257367,25.023907864853285,23.235950217709945,27.146588932044818,25.429097760398427
2021-03-07,27.8922003472327,28.03824356522388,27.1315935612148,27.13467604773385,28.857762385438228,27.34422883042344,27.65764832566153,26.648988625662668,26.803534289395508,27.46723887783604,28.43639743359058,27.786678915717854,28.83257161144125,27.69442337890553,24.536369474903125,28.000903926483574,27.815991517347143
2021-03-14,29.31511669085293,28.576872945594378,27.75349620727702,27.93366807131541,30.4109660514984,27.654324196480417,28.440427630010223,27.25112287942465,27.811703346013555,28.592473588992828,28.8100466509402,28.29968200025533,30.256550523765306,28.317614509694227,25.99884549947108,28.55184478909069,28.798137685359325
2021-03-21,27.62647780733832,28.14280396788867,27.021138362156787,27.144685677119668,29.238767474250032,26.89444684798193,28.80738397937474,27.40151723490133,27.29194798814807,26.52728438833299,28.93209865454472,28.922345043192653,29.16333688824333,28.834207679709287,24.930808217345703,29.167014993566823,27.790671921804588
2021-03-28,23.310363369405344,24.89352018441727,22.815248601925298,24.75845072950636,24.422212986130788,24.44317865555811,26.875660954689494,24.512781153096785,24.77898186573544,22.716401465966275,26.49135605287758,26.67338784878466,24.325312546321324,24.95914839113188,20.84219412802501,26.69339029196424,22.9751862502805
2021-04-04,26.688066531639148,25.3929204849292,24.31331092864936,28.123160580794018,28.197550081130228,27.401581515063032,26.268605663199462,24.91531147052716,26.683100840350185,25.110935199381395,26.26185330973044,26.047844526902686,28.075197072563025,25.133161103248977,23.75785706101254,26.18567776166763,26.152679502482044
2021-04-11,24.671363108866924,24.76181591700897,23.64386051401377,26.304591485432216,25.444794946383936,26.08056607240262,26.173561201846294,24.267802658081056,25.065598512115777,23.921245982595984,25.926459057300125,25.74846418077412,25.55467732808765,24.483247355410928,22.034446966271894,25.86533301217215,24.41377311896764
2021-04-18,24.012073853147847,23.14982716411924,22.2416217265768,23.472179114818573,25.40602083580305,22.81690892105397,24.66856334230296,22.500505398837003,23.49063169699592,22.940172224398804,24.29552048357018,24.05160592894027,25.334840846337865,22.428102628393138,20.59327942019513,24.179231244290644,23.57422822376467
2021-04-25,21.5263344017235,22.58701416068494,20.467932518330315,22.975700571423488,22.62567114530009,22.596405927739085,24.41629880788375,22.42751949359844,22.67106893431184,20.50404098733874,24.20425215551863,24.04010803037577,22.759089598784577,22.32325319230533,18.72211976741716,24.14345648703977,21.4668103896704
2021-05-02,22.54347952421721,22.702442194098857,21.50197261862768,23.08202678816659,24.109119430813056,22.718649154771093,23.91540414459852,22.324426233861352,22.375774719477167,21.56163354450994,23.79080754730092,23.785095497604328,24.07791394892807,22.56461164891885,20.01712582628861,23.812736947942387,22.9904997580135
2021-05-09,20.14209254398616,19.42821178507449,18.580970781507386,20.50743763929321,21.36509748002849,20.54314327117252,21.49587466626404,19.12486739418724,19.91081016824204,19.168350687981725,20.88366801191718,20.985563670207224,21.399113287796844,19.39013261232727,17.38864364913503,21.07716007008711,20.202254500993178
2021-05-16,22.24593212122776,21.759705820063285,20.94728021190139,21.397075039999823,23.740639227041925,20.604441512658944,23.06045922593542,21.15914440402737,21.1934575539979,21.4528824062798,22.926907221476235,23.39175307332988,23.44871200465788,22.068086652827443,18.738427317478493,23.32703119714666,22.24273424457025
2021-05-23,19.61405153409548,21.57179849844244,19.64905530875408,20.54326548888569,20.93675812609014,19.72976052224099,22.49580781452857,21.09830099328772,20.63369602513173,19.25799624911846,22.37308324838613,22.87704465974052,20.60815028886537,21.269319104072743,17.186329190055023,22.69655248190325,19.38298622038808
2021-05-30,21.85935743619116,20.79005908254367,20.32197882373881,23.1962848007679,23.18269743591128,22.464488857961538,21.99269712909665,20.824472475918856,22.187186447374973,20.882749965139933,21.310496170902667,22.032078356113075,23.062682507120964,20.526157847496187,18.717019267209725,21.94228606774616,21.884640354351856
2021-06-06,18.213213996690826,18.37429618225424,16.32772850038313,18.91344780581338,19.28195158169942,18.71016278383508,22.01343779383178,19.306441707363373,19.29673384780287,16.973212837502444,20.623930293657047,21.837508690003755,19.600283050168898,17.722685895043494,15.14772656118402,21.37088021466877,18.077903583685988
2021-06-13,17.20954281206757,16.166781151472634,15.85038253112292,17.398329686550866,17.678497440103776,17.53422579648719,18.61738227755265,16.56125235124068,17.201098158401518,16.22649942661968,17.293337968933635,18.014379039928922,18.237616462597057,16.41612254596766,14.160181161209174,18.120495178461542,17.264475812809167
2021-06-20,18.338284649597327,18.166401415745582,16.723274992965656,19.38815077997389,19.339335092873508,18.933483700647933,20.46671398596583,18.226373186978428,19.191250263594835,17.334576515030406,19.495208051607204,20.44495192113912,19.702568604679183,18.17332107142398,15.61333110412326,20.22344014602632,18.16541273189041
2021-06-27,14.010396154077204,16.325490577897032,13.613325277893756,16.508794856922965,15.158293655234562,15.903751490505812,19.051437225008147,17.343580922708885,16.938262174274122,13.474869857891068,18.138437343779067,18.868182168173984,15.255091091840882,16.188463256346832,11.819954307761083,18.76131451153242,13.943766388931683
2021-07-04,19.583807899838405,17.795147067194048,16.534398581141797,20.20828103735333,22.00805316617275,20.06705689031338,20.11007115444706,18.73980530330113,19.73978580000816,17.589068814525454,19.08992633406734,19.653342504064348,21.84864382209925,16.897571594667003,16.0978691670384,19.546969563060543,19.57758983640336
2021-07-11,20.863346438610414,20.588591854709552,19.324755947465057,22.26663652062416,21.607991777641693,21.549303089176213,21.75409383189921,20.60392246246338,21.669976469588605,20.05360596413285,21.33571573480383,22.82448774656517,22.0301192773355,20.11220141442152,18.28267751214476,22.21752734660169,20.37398029980312
2021-07-18,19.41509169869441,18.985076831602083,18.239976175083136,20.988866259654365,20.158951180498303,20.034960669440192,19.603347261167475,18.68001749410257,19.705934847404343,18.73178690705444,19.38076241067994,20.19660111193387,20.568816400402763,18.767226849047617,17.27426336197013,20.070750393279614,19.28015422242671
2021-07-25,17.48751462104238,17.32238325457583,16.300191012122724,19.86544582105818,18.545116675508893,18.60103162252458,18.213229479664616,17.10111417448366,18.792892811582977,16.813413305143133,17.913223081646542,18.868514549378755,18.34397144483324,17.334594480124302,14.74337180509133,18.626375030398133,17.11471011053841
