Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 02/07/2022 a 31/12/2022,,,,,,
Atualizado em 27/06/2023,,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Nº Foco
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290717/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/12/2022,ARM 290716/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290714/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290713/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/12/2022,ARM 290712/22
Itajaí,NAVEGANTES,Outros,ARM - Armadilha,Armadilha,29/12/2022,ARM 290711/22
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,29/11/2022,ARM 290710/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/12/2022,ARM 290709/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290708/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290707/22
Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,23/12/2022,PE 290706/22
Chapecó,SÃO CARLOS,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290705/22
Chapecó,SÃO CARLOS,Outros,ARM - Armadilha,Armadilha,26/12/2022,ARM 290704/22
Chapecó,SÃO CARLOS,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290703/22
Chapecó,SÃO CARLOS,Outros,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2022,PE 290702/22
Blumenau,BENEDITO NOVO,Outros,ARM - Armadilha,Armadilha,26/12/2022,ARM 290701/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,30/12/2022,ARM 290700/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,30/12/2022,ARM 290699/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,30/12/2022,ARM 290698/22
Blumenau,BRUSQUE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,29/12/2022,DF 290697/22
Blumenau,BRUSQUE,Comércio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,29/12/2022,DF 290696/22
Mafra,PORTO UNIÃO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/12/2022,PE 290695/22
Blumenau,POMERODE,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290694/22
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290693/22
Chapecó,FORMOSA DO SUL,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290692/22
Chapecó,FORMOSA DO SUL,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290691/22
Chapecó,FORMOSA DO SUL,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290690/22
Chapecó,FORMOSA DO SUL,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290689/22
Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290688/22
Chapecó,ÁGUAS DE CHAPECÓ,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290687/22
Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290686/22
Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290685/22
Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290684/22
Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290683/22
Concórdia,SEARA,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290682/22
Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290681/22
Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290680/22
Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290679/22
Concórdia,SEARA,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290678/22
Concórdia,SEARA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290677/22
Concórdia,SEARA,Outros,C - Depósitos Fixos,Investigação de Denúncia,26/12/2022,ID 290676/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290675/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290674/22
Itajaí,NAVEGANTES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,28/12/2022,PE 290673/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290672/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290671/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290670/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,29/12/2022,ARM 290669/22
Concórdia,XAVANTINA,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290668/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,29/12/2022,ARM 290667/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290666/22
Concórdia,XAVANTINA,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290665/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290664/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290663/22
Concórdia,XAVANTINA,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290662/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290661/22
Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,28/12/2022,ARM 290660/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290659/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290658/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290657/22
Chapecó,RIQUEZA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290656/22
Chapecó,IRATI,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290655/22
Chapecó,IRATI,Outros,ARM - Armadilha,Armadilha,28/12/2022,ARM 290654/22
Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290653/22
Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290652/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290651/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290650/22
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290649/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290648/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290647/22
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290646/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290645/22
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290644/22
Concórdia,PIRATUBA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290643/22
São José,FLORIANÓPOLIS,Outros,B - Pequenos depósitos móveis,Investigação de Denúncia,29/12/2022,ID 290642/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290641/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290640/22
São José,PALHOÇA,Terreno baldio,E - Depósitos naturais,Delimitação de Foco,27/12/2022,DF 290639/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290638/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290637/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290636/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290635/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290634/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290633/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290632/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290631/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290630/22
São José,SÃO JOSÉ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/12/2022,PE 290629/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290628/22
São José,SÃO JOSÉ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,28/12/2022,PE 290627/22
São José,SÃO JOSÉ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,28/12/2022,PE 290626/22
São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,26/12/2022,ARM 290625/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290624/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290623/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,29/12/2022,ARM 290622/22
Blumenau,BRUSQUE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,28/12/2022,DF 290621/22
Blumenau,BRUSQUE,Comércio,B - Pequenos depósitos móveis,Delimitação de Foco,28/12/2022,DF 290620/22
Blumenau,BRUSQUE,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,28/12/2022,DF 290619/22
Blumenau,INDAIAL,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290618/22
Blumenau,BLUMENAU,Residência,C - Depósitos Fixos,Delimitação de Foco,27/12/2022,DF 290617/22
Blumenau,BLUMENAU,Outros,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,27/12/2022,DF 290616/22
Blumenau,INDAIAL,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290615/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290614/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290613/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290612/22
Blumenau,BLUMENAU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,26/12/2022,DF 290611/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290610/22
Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290609/22
Araranguá,ARARANGUÁ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/12/2022,PE 290608/22
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290607/22
Chapecó,CAXAMBU DO SUL,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290606/22
Chapecó,CAXAMBU DO SUL,Outros,ARM - Armadilha,Armadilha,28/12/2022,ARM 290605/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290604/22
Chapecó,CUNHATAÍ,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290603/22
Chapecó,CUNHATAÍ,Outros,ARM - Armadilha,Armadilha,28/12/2022,ARM 290602/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290601/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290600/22
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Outros,ARM - Armadilha,Armadilha,26/12/2022,ARM 290599/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290598/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290597/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290596/22
Blumenau,INDAIAL,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,27/12/2022,PE 290595/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290594/22
Blumenau,BLUMENAU,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,27/12/2022,DF 290593/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290592/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290591/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290590/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290589/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290588/22
São José,SÃO JOÃO BATISTA,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290587/22
Chapecó,SANTIAGO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290586/22
Chapecó,SANTIAGO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290585/22
Chapecó,SUL BRASIL,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290584/22
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290583/22
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290582/22
Chapecó,NOVA ERECHIM,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290581/22
Chapecó,NOVA ERECHIM,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290580/22
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290579/22
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290578/22
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290577/22
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290576/22
Blumenau,GASPAR,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290575/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290574/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290573/22
Blumenau,GASPAR,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,26/12/2022,DF 290572/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290571/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290570/22
Blumenau,GASPAR,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,26/12/2022,DF 290569/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290568/22
Blumenau,GASPAR,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,26/12/2022,DF 290567/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290566/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,27/12/2022,DF 290565/22
Blumenau,GASPAR,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,26/12/2022,DF 290564/22
Blumenau,GASPAR,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,26/12/2022,DF 290563/22
Blumenau,GASPAR,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,26/12/2022,DF 290562/22
Blumenau,GASPAR,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,26/12/2022,DF 290561/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,21/12/2022,ARM 290560/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,21/12/2022,ARM 290559/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,20/12/2022,ARM 290558/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,19/12/2022,ARM 290557/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,21/12/2022,ARM 290556/22
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290555/22
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290554/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290553/22
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,27/12/2022,PE 290552/22
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,28/12/2022,ARM 290551/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290550/22
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290549/22
Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,26/12/2022,ARM 290548/22
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290547/22
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290546/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290545/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290544/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290543/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290542/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290541/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290540/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290539/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290538/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290537/22
Blumenau,BLUMENAU,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,19/12/2022,PE 290536/22
Blumenau,BLUMENAU,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/12/2022,PE 290535/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290534/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290533/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290532/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290531/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290530/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290529/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290528/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,19/12/2022,ARM 290527/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290526/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,19/12/2022,ARM 290525/22
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290524/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,21/12/2022,ARM 290523/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290522/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,21/12/2022,ARM 290521/22
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290520/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,21/12/2022,ARM 290519/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290518/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290517/22
Itajaí,NAVEGANTES,Terreno baldio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290516/22
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290515/22
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290514/22
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290513/22
Chapecó,CAIBI,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290512/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290511/22
Chapecó,CAIBI,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290510/22
Itajaí,NAVEGANTES,Outros,ARM - Armadilha,Armadilha,27/12/2022,ARM 290509/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,28/12/2022,ARM 290508/22
Chapecó,CAIBI,Outros,ARM - Armadilha,Armadilha,23/12/2022,ARM 290507/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290506/22
Chapecó,CAIBI,Comércio,ARM - Armadilha,Armadilha,23/12/2022,ARM 290505/22
Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,28/12/2022,ARM 290504/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290503/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290502/22
Chapecó,SERRA ALTA,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290501/22
Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,16/12/2022,ARM 290500/22
Concórdia,IPUMIRIM,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290499/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290498/22
Concórdia,IPUMIRIM,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290497/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290496/22
São José,NOVA TRENTO,Comércio,ARM - Armadilha,Armadilha,20/12/2022,ARM 290495/22
Chapecó,SÃO CARLOS,Comércio,B - Pequenos depósitos móveis,Ponto Estratégico,26/12/2022,PE 290494/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290493/22
Chapecó,SÃO CARLOS,Outros,ARM - Armadilha,Armadilha,19/12/2022,ARM 290492/22
Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290491/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290490/22
Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290489/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290488/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290487/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290486/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290485/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290484/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290483/22
Concórdia,PERITIBA,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290482/22
Concórdia,PERITIBA,Ponto Estratégico,ARM - Armadilha,Armadilha,27/12/2022,ARM 290481/22
Concórdia,PERITIBA,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290480/22
Concórdia,PERITIBA,Ponto Estratégico,ARM - Armadilha,Armadilha,27/12/2022,ARM 290479/22
Concórdia,CONCÓRDIA,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290478/22
São José,SÃO JOSÉ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/12/2022,PE 290477/22
Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290476/22
São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2022,PE 290475/22
Concórdia,CONCÓRDIA,Residência,A2 - Outros depósitos de armazenamento de água,Pesquisa Vetorial Especial,27/12/2022,PVE 290474/22
São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2022,PE 290473/22
São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/12/2022,PE 290472/22
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290471/22
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,26/12/2022,ARM 290470/22
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290469/22
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,27/12/2022,ARM 290468/22
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290467/22
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,28/12/2022,ARM 290466/22
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,26/12/2022,ARM 290465/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,19/12/2022,ARM 290464/22
Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,19/12/2022,ARM 290463/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290462/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290461/22
Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,16/12/2022,ARM 290460/22
Criciúma,CRICIÚMA,Comércio,ARM - Armadilha,Armadilha,27/12/2022,ARM 290459/22
