Semana,ano_epi,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2021-02-14,2021,7,6.331897,17.734127,14.0234375,19.397728,2.5260417,15.912037,16.384615,46.282608,17.42361,12.052734,17.158333,33.43,6.4409723,17.696808,11.237583,29.411764,6.21875
2021-02-21,2021,8,5.452586,20.271826,13.0875,41.909092,2.2916667,16.0625,58.41827,56.144928,37.03472,10.579102,44.0375,82.805,2.4756944,13.980718,20.600166,55.066177,4.8930287
2021-02-28,2021,9,57.853447,48.704365,42.36875,70.86364,21.617188,52.912037,93.81731,123.06703,85.25347,56.214844,85.81111,116.79,32.663193,48.175533,58.24669,95.40441,38.33654
2021-03-07,2021,10,0.0625,12.839286,0.6578125,15.78125,0.0,9.675926,19.73077,37.386776,12.394097,0.20605469,16.393055,18.6925,0.0,4.666888,5.826159,15.044118,0.08052885
2021-03-14,2021,11,10.765086,20.635912,9.99375,21.167614,11.621094,12.333333,43.908653,16.152174,17.07986,13.272461,47.827778,45.25,7.9913197,9.235373,14.323261,40.794117,8.097356
2021-03-21,2021,12,23.657328,100.70338,58.371876,39.93182,23.420572,41.49074,59.64423,45.65942,34.689236,49.719727,58.50139,40.4475,8.340278,36.011303,55.6577,65.775734,15.96875
2021-03-28,2021,13,16.383621,11.649801,6.578906,23.417614,5.768229,20.664352,7.0625,16.336956,26.779514,10.34375,10.438889,24.4775,20.621529,7.286569,16.947433,13.595589,28.32452
2021-04-04,2021,14,0.0,7.1706347,0.1359375,5.1420455,0.0,0.33564815,26.153847,25.520834,9.449653,0.0234375,13.845834,42.18,0.0,2.3164895,4.382036,25.827206,0.0048076925
2021-04-11,2021,15,1.8232758,0.82738096,1.3023437,2.4886363,13.6744795,2.5138888,0.5769231,0.6585145,1.6440972,1.2460938,0.8388889,3.09,4.9027777,1.4847075,2.370447,2.0367646,2.7932692
2021-04-18,2021,16,0.112068966,14.126985,0.23125,47.38068,0.0052083335,24.953703,28.10577,42.893116,59.125,0.4140625,16.325,34.05,0.0069444445,2.6742022,23.669703,23.735294,0.014423077
2021-04-25,2021,17,0.073275864,0.5248016,0.1421875,1.5198864,0.03515625,0.6736111,0.65865386,1.1222826,1.59375,0.1171875,0.5694444,3.1675,0.0052083335,0.67021275,0.77235097,1.3308823,0.049278848
