Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/04/2024 a 31/07/2024,,,,,,,,,,,,,
Atualizado em 29/04/2025,,,,,,,,,,,,,
Nº Foco,Regional,Município,Localidade,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 400149/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,0,0,28,0,0
ARM 400148/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,0,0,11,0,0
ARM 400147/24,Rio do Sul,IBIRAMA,RIBEIRAO AREADO,ARM - Armadilha,Armadilha,22/04/2024,22/04/2024,24/04/2024,19,0,12,0,0
ARM 400146/24,São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SANTA RITA,ARM - Armadilha,Armadilha,24/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400145/24,Tubarão,SÃO LUDGERO,BEIRA RIO,ARM - Armadilha,Armadilha,24/04/2024,24/04/2024,24/04/2024,1,0,2,0,0
ARM 400144/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,33,0,0,0,0
ARM 400143/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,4,0,0,0,0
ARM 400142/24,Joinville,JOINVILLE,NOVA BRASILIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,14,0,2,0,0
ARM 400141/24,Joaçaba,LACERDÓPOLIS,CENTRO,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,8,0,0,0,0
ARM 400140/24,São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SANTA RITA,ARM - Armadilha,Armadilha,24/04/2024,24/04/2024,24/04/2024,9,0,0,0,0
ARM 400139/24,Joinville,JOINVILLE,NOVA BRASILIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,0,0,4,0,0
ARM 400138/24,Joaçaba,LACERDÓPOLIS,CENTRO,ARM - Armadilha,Armadilha,23/04/2024,24/04/2024,24/04/2024,5,0,0,0,0
ARM 400137/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 400136/24,Concórdia,SEARA,BAIRRO INDUSTRIAL,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,2,0,0,0,0
ARM 400135/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,4,0,0,0,0
ARM 400134/24,Joaçaba,LACERDÓPOLIS,CENTRO,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,6,0,0,0,0
ARM 400133/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,5,0,0,0,0
ARM 400132/24,Concórdia,SEARA,BAIRRO NITERÓI,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400131/24,Joinville,JOINVILLE,GLORIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,1,0,8,0,0
ARM 400130/24,Joinville,JOINVILLE,AMÉRICA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,18,0,0,0,0
ID 400129/24,Joinville,BALNEÁRIO BARRA DO SUL,CENTRO,C - Depósitos Fixos,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400128/24,Concórdia,SEARA,NAÇÕES,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,19,0,0,0,0
ARM 400127/24,Joinville,JOINVILLE,AMÉRICA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,33,0,0,0,0
ARM 400126/24,Joinville,BALNEÁRIO BARRA DO SUL,PINHEIROS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,4,0,0,0,0
ARM 400125/24,Joinville,JOINVILLE,AMÉRICA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,24,0,0,0,0
ARM 400124/24,Joinville,JOINVILLE,AMÉRICA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 400123/24,Joinville,JOINVILLE,AMÉRICA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,16,0,0,0,0
ARM 400122/24,Joinville,JOINVILLE,NOVA BRASILIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,4,0,2,0,0
ARM 400121/24,Joinville,BALNEÁRIO BARRA DO SUL,PINHEIROS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400120/24,Concórdia,SEARA,BAIRRO GARGUETTI,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,9,0,0,0,0
ARM 400119/24,Joinville,BALNEÁRIO BARRA DO SUL,CENTRO,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400118/24,Joinville,JOINVILLE,NOVA BRASILIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 400117/24,Joinville,BALNEÁRIO BARRA DO SUL,CENTRO,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,5,0,0,0,0
ARM 400116/24,Concórdia,IRANI,CIDADE (CENTRO),ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,2,0,0,0,0
ARM 400115/24,Joinville,BALNEÁRIO BARRA DO SUL,SALINAS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,7,0,0,0,0
ARM 400114/24,Joinville,JOINVILLE,NOVA BRASILIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,0,0,4,0,0
ARM 400113/24,Joinville,JOINVILLE,NOVA BRASILIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,9,0,0,0,0
ARM 400112/24,Joinville,BALNEÁRIO BARRA DO SUL,PINHEIROS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400111/24,Joinville,BALNEÁRIO BARRA DO SUL,PINHEIROS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,3,0,0,0,0
ARM 400110/24,Joinville,JOINVILLE,ADHEMAR GARCIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 400109/24,Joinville,JOINVILLE,ADHEMAR GARCIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,1,0,0,0,0
ARM 400108/24,Joaçaba,VARGEM,CENTRO (CIDADE),ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 400107/24,Joinville,JOINVILLE,ADHEMAR GARCIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,13,0,0,0,0
ARM 400106/24,Joinville,JOINVILLE,ADHEMAR GARCIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 400105/24,Joinville,BALNEÁRIO BARRA DO SUL,COSTEIRA,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,5,0,0,0,0
ARM 400104/24,Joinville,BALNEÁRIO BARRA DO SUL,COSTEIRA,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400103/24,Joinville,JOINVILLE,ADHEMAR GARCIA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,6,0,0,0,0
ARM 400101/24,Joinville,BALNEÁRIO BARRA DO SUL,COSTEIRA,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400100/24,Joinville,BALNEÁRIO BARRA DO SUL,COSTEIRA,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,8,0,0,0,0
ARM 400099/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,2,0,0,0,0
ARM 400098/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 400097/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,7,0,0,0,0
ARM 400096/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 400095/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,6,0,0,0,0
ARM 400094/24,Joinville,JOINVILLE,ULYSSES GUIMARÃES,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,1,0,0,0,0
ARM 400093/24,Joaçaba,CAMPOS NOVOS,SANTO ANTONIO,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,1,0,0,0,0
ARM 400092/24,Joaçaba,CAMPOS NOVOS,SANTO ANTONIO,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,8,0,0,0,0
ARM 400091/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,9,0,0,0,0
ARM 400090/24,Joaçaba,CAMPOS NOVOS,SANTO ANTONIO,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 400089/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,17,0,0,0,0
PVE 400088/24,Joinville,ARAQUARI,COLEGIO AGRICOLA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,19/04/2024,24/04/2024,24/04/2024,15,0,0,0,0
ID 400087/24,Joaçaba,CAMPOS NOVOS,SANTO ANTONIO,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,23/04/2024,23/04/2024,2,0,0,0,0
ARM 400086/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,8,0,10,0,0
ARM 400085/24,Joinville,ARAQUARI,VOLTA REDONDA,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400084/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,0,0,2,0,0
ID 400083/24,Joaçaba,CAMPOS NOVOS,SANTO ANTONIO,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,23/04/2024,23/04/2024,8,0,0,0,0
ARM 400082/24,Joinville,ARAQUARI,BARRA DO ITAPOCÚ,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ARM 400081/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,2,0,0,0,0
ID 400080/24,Joaçaba,CAMPOS NOVOS,SANTO ANTONIO,ARM - Armadilha,Investigação de Denúncia,19/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 400079/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,2,0,0,0,0
ARM 400078/24,Joaçaba,CAMPOS NOVOS,NOSSA SENHORA APARECIDA,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400077/24,Joinville,ARAQUARI,BARRA DO ITAPOCÚ,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,7,0,0,0,0
ARM 400076/24,Joinville,ARAQUARI,BARRA DO ITAPOCÚ,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,20,0,0,0,0
ARM 400075/24,Joinville,ARAQUARI,BARRA DO ITAPOCÚ,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,50,0,0,0,0
ARM 400074/24,Joinville,ARAQUARI,AREIAS PEQUENAS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,7,0,0,0,0
DF 400073/24,Blumenau,BOTUVERÁ,CENTRO,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,18/04/2024,23/04/2024,24/04/2024,5,0,2,0,0
ARM 400072/24,Joinville,ARAQUARI,AREIAS PEQUENAS,ARM - Armadilha,Armadilha,22/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400071/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 400070/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,12,0,0,0,0
ARM 400069/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,17,0,0,0,0
ARM 400068/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,11,0,12,0,0
ARM 400067/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 400066/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,6,0,0,0,0
ARM 400065/24,Joinville,JOINVILLE,FLORESTA,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,14,0,0,0,0
ARM 400064/24,São Miguel do Oeste,SAUDADES,INDUSTRIAL,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,1,0,0,0,0
ARM 400063/24,São Miguel do Oeste,SAUDADES,VILA VERDE,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,29,0,0,0,0
ARM 400062/24,São Miguel do Oeste,SAUDADES,BEIRA RIO,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,20,0,0,0,0
ARM 400061/24,São Miguel do Oeste,SAUDADES,LAJE DE PEDRA,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,117,0,0,0,0
ID 400060/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,6,0,0,0,0
ID 400059/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ID 400058/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,16,0,0,0,0
PVE 400057/24,São José,FLORIANÓPOLIS,AGRONOMICA,C - Depósitos Fixos,Pesquisa Vetorial Especial,22/04/2024,24/04/2024,24/04/2024,1,0,0,0,0
ID 400056/24,São José,FLORIANÓPOLIS,ESTREITO,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
PVE 400055/24,São José,FLORIANÓPOLIS,TRINDADE,C - Depósitos Fixos,Pesquisa Vetorial Especial,17/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ID 400054/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,17/04/2024,24/04/2024,24/04/2024,1,0,0,0,0
ID 400053/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,23/04/2024,24/04/2024,24/04/2024,40,0,0,0,0
ID 400052/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,23/04/2024,24/04/2024,24/04/2024,25,0,0,0,0
ID 400051/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ID 400050/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,1,0,0,0,0
ARM 400049/24,Blumenau,GASPAR,SANTA TEREZINHA,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,5,0,0,0,0
ID 400048/24,São José,FLORIANÓPOLIS,TAPERA,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,2,0,0,0,0
ID 400047/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,12,0,8,0,0
ID 400046/24,São José,FLORIANÓPOLIS,TAPERA,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,28,0,0,0,0
ARM 400045/24,Blumenau,GASPAR,SANTA TEREZINHA,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,3,0,0,0,0
ARM 400044/24,Blumenau,GASPAR,SANTA TEREZINHA,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,6,0,0,0,0
ID 400043/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400042/24,Blumenau,GASPAR,SANTA TEREZINHA,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,1,0,0,0,0
ID 400041/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,18,0,0,0,0
ARM 400040/24,Blumenau,GASPAR,SETE DE SETEMBRO,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,20,0,0,0,0
ID 400039/24,São José,FLORIANÓPOLIS,TAPERA,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,4,0,4,0,0
ARM 400038/24,Blumenau,GASPAR,CENTRO,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,6,0,0,0,0
ID 400037/24,São José,FLORIANÓPOLIS,TAPERA,C - Depósitos Fixos,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,5,0,0,0,0
ARM 400036/24,Blumenau,GASPAR,CENTRO,ARM - Armadilha,Armadilha,19/04/2024,22/04/2024,24/04/2024,4,0,0,0,0
ID 400035/24,São José,FLORIANÓPOLIS,CAPOEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,17/04/2024,24/04/2024,24/04/2024,20,0,0,0,0
ARM 400034/24,Blumenau,GASPAR,MARGEM ESQUERDA,ARM - Armadilha,Armadilha,18/04/2024,19/04/2024,24/04/2024,47,0,0,0,0
ID 400033/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ARM 400032/24,Blumenau,GASPAR,MARGEM ESQUERDA,ARM - Armadilha,Armadilha,18/04/2024,19/04/2024,24/04/2024,16,0,0,0,0
ID 400031/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,C - Depósitos Fixos,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,14,0,0,0,0
ARM 400030/24,Blumenau,GASPAR,MARGEM ESQUERDA,ARM - Armadilha,Armadilha,18/04/2024,19/04/2024,24/04/2024,13,0,0,0,0
ID 400029/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,8,0,0,0,0
ARM 400028/24,Blumenau,GASPAR,MARGEM ESQUERDA,ARM - Armadilha,Armadilha,18/04/2024,19/04/2024,24/04/2024,6,0,0,0,0
ID 400027/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,C - Depósitos Fixos,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,2,0,0,0,0
ARM 400026/24,Blumenau,GASPAR,GASPAR GRANDE,ARM - Armadilha,Armadilha,17/04/2024,19/04/2024,24/04/2024,3,0,0,0,0
ID 400025/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,1,0,0,0,0
ID 400024/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,8,0,0,0,0
ID 400023/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
PVE 400022/24,Blumenau,GASPAR,BELCHIOR ALTO,A2 - Outros depósitos de armazenamento de água,Pesquisa Vetorial Especial,19/04/2024,22/04/2024,24/04/2024,4,0,0,0,0
ID 400021/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,1,0,0,0,0
ID 400020/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,4,0,0,0,0
PVE 400019/24,São José,FLORIANÓPOLIS,TRINDADE,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,19/04/2024,24/04/2024,24/04/2024,11,0,0,0,0
ID 400018/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,9,0,0,0,0
ID 400017/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,E - Depósitos naturais,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,4,0,0,0,0
ID 400016/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,C - Depósitos Fixos,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,3,0,0,0,0
ID 400015/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,C - Depósitos Fixos,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,3,0,5,0,0
ID 400014/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,7,0,0,0,0
ID 400013/24,São José,FLORIANÓPOLIS,CANASVIEIRAS,B - Pequenos depósitos móveis,Investigação de Denúncia,18/04/2024,24/04/2024,24/04/2024,10,0,0,0,0
ID 400012/24,São José,FLORIANÓPOLIS,BARRA DA LAGOA,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,3,0,0,0,0
ID 400011/24,São José,FLORIANÓPOLIS,BARRA DA LAGOA,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,16,0,0,0,0
ID 400010/24,São José,FLORIANÓPOLIS,BARRA DA LAGOA,B - Pequenos depósitos móveis,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,7,0,0,0,0
ID 400009/24,São José,FLORIANÓPOLIS,BARRA DA LAGOA,E - Depósitos naturais,Investigação de Denúncia,19/04/2024,24/04/2024,24/04/2024,8,0,0,0,0
PE 400008/24,São José,FLORIANÓPOLIS,CAPOEIRAS,B - Pequenos depósitos móveis,Ponto Estratégico,22/04/2024,24/04/2024,24/04/2024,17,0,0,0,0
PE 400007/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Ponto Estratégico,17/04/2024,24/04/2024,24/04/2024,3,0,0,0,0
PE 400006/24,São José,FLORIANÓPOLIS,RIO TAVARES,B - Pequenos depósitos móveis,Ponto Estratégico,17/04/2024,24/04/2024,24/04/2024,4,0,0,0,0
PE 400005/24,São José,FLORIANÓPOLIS,CAMPECHE,B - Pequenos depósitos móveis,Ponto Estratégico,18/04/2024,24/04/2024,24/04/2024,5,0,0,0,0
PE 400004/24,São José,FLORIANÓPOLIS,CAMPECHE,B - Pequenos depósitos móveis,Ponto Estratégico,18/04/2024,24/04/2024,24/04/2024,5,0,0,0,0
ARM 400003/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,ARM - Armadilha,Armadilha,22/04/2024,22/04/2024,22/04/2024,30,0,0,0,0
ARM 400002/24,Rio do Sul,PRESIDENTE GETÚLIO,CENTRO,ARM - Armadilha,Armadilha,16/04/2024,23/04/2024,24/04/2024,12,0,11,0,0
ARM 400001/24,Rio do Sul,PRESIDENTE GETÚLIO,CENTRO,ARM - Armadilha,Armadilha,16/04/2024,23/04/2024,24/04/2024,24,0,115,0,0
ARM 400000/24,Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,ARM - Armadilha,Armadilha,22/04/2024,22/04/2024,22/04/2024,2,0,2,0,0
ARM 399999/24,Joinville,JOINVILLE,ITAUM,ARM - Armadilha,Armadilha,22/04/2024,22/04/2024,22/04/2024,3,0,0,0,0
LI+T 399998/24,São José,BIGUAÇU,SAUDADE,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,22/04/2024,23/04/2024,23/04/2024,4,0,0,0,0
PE 399997/24,São José,BIGUAÇU,PRAIA JOÃO ROSA,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,22/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 399996/24,Mafra,SÃO BENTO DO SUL,SCHRAMM,ARM - Armadilha,Armadilha,24/04/2024,24/04/2024,24/04/2024,19,0,0,0,0
PE 399995/24,São José,BIGUAÇU,SAUDADE,C - Depósitos Fixos,Ponto Estratégico,22/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 399994/24,São José,BIGUAÇU,RIO CAVEIRAS,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 399993/24,São José,BIGUAÇU,RIO CAVEIRAS,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 399992/24,São José,BIGUAÇU,RIO CAVEIRAS,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,3,0,0,0,0
ARM 399991/24,São José,GOVERNADOR CELSO RAMOS,FAZENDA DA ARMAÇÃO,ARM - Armadilha,Armadilha,23/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 399990/24,São José,GOVERNADOR CELSO RAMOS,BALNEÁRIO DE PALMAS,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,10,0,0,0,0
ARM 399989/24,São José,GOVERNADOR CELSO RAMOS,BALNEÁRIO DE PALMAS,ARM - Armadilha,Armadilha,22/04/2024,23/04/2024,23/04/2024,8,0,0,0,0
