Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/05/2023 a 31/05/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 337205/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,2,0,0,0,0
ARM 337204/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,2,0,0,0,0
ARM 337203/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,4,0,0,0,0
ARM 337202/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,18,0,0,0,0
ARM 337201/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,3,0,0,0,0
ARM 337200/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,10,0,0,0,0
ARM 337199/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,1,0,0,0,0
ARM 337198/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,25,0,0,0,0
PE 337141/23,Itajaí,CAMBORIÚ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,05/05/2023,08/05/2023,08/05/2023,1,0,0,0,0
ARM 336843/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,18/05/2023,18/05/2023,18/05/2023,37,0,0,0,0
ARM 336841/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/05/2023,18/05/2023,18/05/2023,46,0,0,0,0
ARM 336840/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/05/2023,18/05/2023,18/05/2023,4,0,8,0,0
ARM 336838/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,18/05/2023,18/05/2023,18/05/2023,10,0,18,0,0
ARM 336837/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/05/2023,30/05/2023,01/06/2023,1,0,0,0,0
ARM 336702/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,16,0,0,0,0
ARM 336701/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,5,0,0,0,0
ARM 336700/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,19,0,0,0,0
ARM 336699/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,17,0,0,0,0
PE 336698/23,Blumenau,BLUMENAU,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,26/05/2023,29/05/2023,29/05/2023,2,0,0,0,0
PE 336695/23,Blumenau,BLUMENAU,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 336693/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,1,0,0,0,0
ARM 336690/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,1,0,0,0,0
ARM 336688/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,8,0,0,0,0
ARM 336686/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,29/05/2023,2,0,0,0,0
ARM 336682/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 336679/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,29/05/2023,29/05/2023,10,0,0,0,0
ARM 336678/23,Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,25/05/2023,29/05/2023,29/05/2023,10,0,0,0,0
ARM 336677/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,20,0,0,0,0
ARM 336676/23,Blumenau,BLUMENAU,Outros,ARM - Armadilha,Armadilha,23/05/2023,29/05/2023,29/05/2023,8,0,0,0,0
ARM 336674/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,29/05/2023,29/05/2023,7,0,0,0,0
ARM 336671/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,26/05/2023,9,0,0,0,0
ARM 336667/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,26/05/2023,26/05/2023,26/05/2023,3,0,0,0,0
ARM 336666/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,26/05/2023,26/05/2023,8,0,0,0,0
ARM 336665/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,26/05/2023,26/05/2023,2,0,0,0,0
ARM 336664/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,26/05/2023,26/05/2023,2,0,0,0,0
ARM 336663/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,26/05/2023,26/05/2023,70,0,0,0,0
ARM 336662/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,25/05/2023,26/05/2023,26/05/2023,19,0,0,0,0
ARM 336206/23,Itajaí,BALNEÁRIO PIÇARRAS,Outros,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,60,0,0,0,0
ARM 336203/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 336199/23,Itajaí,BALNEÁRIO PIÇARRAS,Residência,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,3,0,0,0,0
ARM 336194/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 336191/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,1,0,0,0,0
ARM 336190/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,10,0,0,0,0
ARM 336189/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,37,0,0,0,0
ARM 336188/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,27,0,0,0,0
ARM 336187/23,Itajaí,BALNEÁRIO PIÇARRAS,Comércio,ARM - Armadilha,Armadilha,29/05/2023,29/05/2023,29/05/2023,5,0,0,0,0
ARM 336186/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,12,0,0,0,0
ARM 336185/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/05/2023,31/05/2023,31/05/2023,4,0,0,0,0
