Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2015-04-12,20.532328,5.484127,7.021875,26.786932,20.847656,24.333334,21.23077,24.29529,13.482639,8.96582,12.833333,41.7675,25.010416,5.676862,10.607615,27.125,20.133413
2015-04-19,29.605604,32.43651,21.54453,37.201706,24.266928,55.405094,35.870193,34.656704,34.524307,32.273438,34.475,80.24,40.51736,27.664228,46.055878,61.643383,25.20673
2015-04-26,0.11637931,0.15674603,0.703125,8.801136,0.078125,6.8009257,5.7884617,4.137681,7.7916665,0.4453125,1.4472222,18.245,0.07986111,0.6888298,2.3046358,8.639706,0.20673077
2015-05-03,23.99569,11.137897,8.839844,4.8948865,38.097656,12.701389,12.322115,9.871377,3.2065973,14.004883,22.333334,12.0375,33.279514,15.664893,11.433775,14.775735,31.427885
2015-05-10,1.3146552,8.335318,2.825,81.92614,0.34114584,88.35185,28.798077,43.364132,64.55903,2.9902344,19.066668,30.765,2.0833333,3.7101064,9.713576,25.44853,2.2788463
2015-05-17,0.33620688,6.269841,0.8859375,1.875,0.0,1.0,50.9375,37.366848,5.4427085,0.8154297,27.902779,51.08,0.10763889,1.936835,2.3125,33.919117,0.7379808
2015-05-24,57.517242,83.230156,56.414062,79.46023,90.35156,126.30556,93.77885,81.547104,59.395832,62.503906,99.647224,84.11,73.80556,78.22607,50.7649,81.35294,73.58414
2015-05-31,0.038793102,0.20436507,0.18125,0.08522727,0.044270832,0.8148148,0.13461539,0.0036231885,0.017361112,0.13671875,0.46944445,0.36,0.0034722222,0.3324468,0.042218544,0.05147059,0.29807693
2015-06-07,28.340517,28.896826,26.904688,28.602272,28.309896,39.203705,39.25,13.505435,12.013889,23.664062,35.25,44.655,32.49653,36.914894,17.214403,40.566177,41.129807
2015-06-14,50.58621,50.26389,40.929688,18.943182,48.14323,21.467592,43.89423,40.10326,23.01389,51.771484,42.461113,40.015,53.350693,44.953457,38.323677,47.57353,63.860577
2015-06-21,2.9267242,3.6547618,4.2328124,16.869318,0.5442708,25.689816,2.9951923,2.143116,3.9791667,5.5253906,4.1986113,13.2825,0.6527778,1.3038564,6.647351,6.9411764,2.2163463
2015-06-28,53.771553,13.669642,22.39375,4.5511365,52.22005,3.9629629,2.0625,5.6875,4.8819447,33.021484,1.9569445,5.8525,59.84028,8.011303,17.533527,2.577206,46.765625
2015-07-05,76.37069,53.61111,61.8125,38.301136,103.42969,50.412037,39.807693,56.65942,42.885418,62.623047,38.93889,34.375,96.83681,61.550533,60.442055,46.125,77.00961
2015-07-12,173.71983,63.251984,73.63438,52.835228,161.76302,109.296295,54.75,53.77174,50.50347,128.70312,64.763885,53.175,200.6493,79.79654,108.53394,50.889706,146.61058
2015-07-19,72.418106,44.34722,48.027344,65.224434,56.60026,80.16435,45.942307,82.43116,86.49826,57.929688,36.508335,29.6025,66.43229,40.164894,64.242966,28.283089,58.17548
2015-07-26,0.01724138,0.2361111,0.175,0.09659091,0.3359375,0.14814815,0.13461539,0.22644928,0.9826389,0.1328125,0.65,1.055,0.7673611,0.21409574,0.12582782,0.25,0.7956731
2015-08-02,0.0,0.029761905,0.015625,2.5710227,0.20572917,8.423611,0.115384616,0.04076087,0.8003472,0.0,0.5083333,0.1475,0.048611112,0.13231383,0.16307947,0.16176471,0.23076923
2015-08-09,0.0,0.037698414,0.0296875,0.0,0.2265625,0.046296295,1.6057693,1.0271739,0.22222222,0.0,1.3305556,0.64,0.052083332,0.11037234,0.04304636,0.72794116,0.25480768
2015-08-16,8.327586,5.6329365,7.1015625,13.352273,6.6666665,15.675926,4.855769,12.288043,13.635417,7.8632812,2.9694445,1.73,5.232639,5.5984044,12.983443,1.6691177,6.855769
2015-08-23,32.952587,20.083334,30.695312,21.693182,29.763021,19.606482,29.211538,20.110508,24.35764,36.74414,13.658334,15.94,30.493055,28.777925,35.936256,14.029411,35.90625
2015-08-30,28.409483,35.386906,37.37969,13.960227,8.380208,11.986111,27.23077,12.226449,7.4305553,36.26953,23.805555,37.755,21.17361,21.486702,21.055464,25.705883,26.367788
2015-09-06,38.03448,41.89484,42.448437,10.369318,34.240887,10.881945,25.528847,25.066124,12.151042,52.46289,20.5,30.2475,53.024307,37.027927,38.44495,24.23897,52.932693
2015-09-13,8.245689,23.769842,12.921875,97.53977,0.875,113.19444,38.78846,42.594204,83.96528,19.019531,19.502777,30.18,2.2743056,8.2154255,85.79636,22.367647,1.7379807
2015-09-20,14.012931,21.132936,23.515625,13.210227,2.8203125,25.49537,21.288462,16.585144,11.864583,19.677734,16.808332,16.32,9.107639,24.658245,34.524006,11.742647,17.079327
2015-09-27,34.46552,25.662699,32.2,17.238636,31.239584,18.37963,45.846153,27.985508,19.479166,36.226562,28.061111,39.59,30.930555,32.085106,28.274834,36.117645,35.278847
2015-10-04,65.476295,67.655754,83.666405,76.43466,54.76172,84.083336,56.014423,45.153984,61.786457,79.94531,46.706944,46.12,65.56597,60.88963,111.647766,58.286766,54.570915
2015-10-11,57.081898,111.54762,76.88438,35.99432,49.880207,29.907408,83.98077,77.822464,36.89236,52.541016,81.922226,55.115,55.239582,68.368355,55.28394,59.77206,48.627403
2015-10-18,75.39224,127.25992,76.06563,56.676136,29.143229,51.86574,74.35577,78.66848,61.20139,95.5957,79.09167,95.885,36.291668,61.07979,109.63493,77.117645,54.596153
2015-10-25,18.530172,6.9543653,6.246875,13.403409,33.447918,10.00463,28.759615,34.916668,23.46875,14.787109,22.627777,42.315,26.10764,5.3603725,6.961093,34.15441,12.165865
2015-11-01,22.431034,56.190475,27.723438,65.41477,33.73177,59.65278,52.16346,56.016304,61.197918,29.189453,53.544445,115.73,29.506945,39.9375,47.7202,73.463234,26.132212
2015-11-08,76.19396,10.095238,29.970312,7.8863635,104.61719,12.226851,9.307693,3.9076087,3.4965277,37.79297,6.077778,21.15,117.11806,41.901596,19.494205,15.683824,53.536057
2015-11-15,52.33621,36.09722,63.428123,4.880682,52.934895,17.953703,37.71154,16.701086,3.2777777,56.92383,28.694445,61.77,49.09375,80.79654,28.006622,59.507355,48.8125
2015-11-22,64.64008,44.470238,63.989845,21.931818,49.472656,24.944445,29.288462,23.848732,20.99132,55.987305,30.848612,58.6775,62.532986,53.75399,14.992136,39.205883,77.51923
2015-11-29,64.37069,36.700397,46.43281,19.272728,61.14323,27.393518,25.057692,15.17029,12.684028,62.615234,30.022223,51.77,59.53472,40.984043,36.157284,33.02206,54.38702
2015-12-06,50.588364,23.90873,28.499218,13.326705,81.66276,14.916667,34.557693,21.71105,8.19618,32.7041,34.275,49.1875,82.357635,36.586437,28.216059,48.422794,78.57332
2015-12-13,69.081894,27.132936,34.06875,27.176136,170.59895,41.023148,16.788462,23.960144,17.177084,47.09375,15.608334,13.32,156.75348,19.962767,43.067055,15.595589,94.0
2015-12-20,21.547413,26.69147,23.53125,21.84091,26.433594,37.91898,51.620193,33.886776,11.465278,36.007812,31.493055,91.34,24.01736,24.757978,33.058773,49.393383,20.840145
2015-12-27,34.969826,40.709324,50.471874,47.440342,34.941406,21.935184,62.365383,53.17482,32.774307,44.351562,36.90972,112.56,31.63368,58.367687,46.661423,85.45221,53.17548
2016-01-03,15.127155,4.3085318,9.957812,5.306818,16.924479,3.3171296,13.346154,11.657609,1.8055556,13.777344,13.2125,14.2125,22.944445,7.9860373,4.013245,13.183824,15.47476
2016-01-10,4.4784484,42.75595,32.029686,18.31534,6.5703125,16.921297,75.03365,46.567936,11.524305,18.83789,43.018055,56.645,2.4826388,52.674866,24.146523,64.16544,11.0625
2016-01-17,0.0,0.8263889,0.35859376,0.26704547,0.0,0.15972222,4.144231,0.3097826,0.22743055,0.005859375,1.3694445,19.525,0.0069444445,1.5019947,0.3468543,4.8786764,0.01923077
2016-01-24,13.403017,20.203373,16.971874,23.863636,15.427083,40.469906,44.442307,48.175724,17.538195,23.871094,22.480556,27.02,17.788195,18.976728,18.517797,35.161766,25.001202
2016-01-31,112.44181,72.50595,68.78438,63.605114,108.739586,60.08102,36.115383,58.876812,68.46701,76.64453,40.229168,64.91,86.857635,58.965427,100.53767,47.422794,82.17308
2016-02-07,17.323277,20.396826,12.70625,4.377841,19.782553,2.3310184,9.865385,13.259964,4.8559027,15.911133,12.034722,25.985,18.371529,19.21343,6.0823674,9.966911,16.995192
