ABDON BATISTA,ABELARDO LUZ,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARROIO TRINTA,ARVOREDO,ASCURRA,AURORA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOM JARDIM DA SERRA,BOM JESUS,BOM JESUS DO OESTE,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DOUTOR PEDRINHO,ENTRE RIOS,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEOBERTO LEAL,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MAFRA,MAJOR GERCINO,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MODELO,MONDAÍ,MORRO DA FUMAÇA,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OURO,OURO VERDE,PAIAL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PENHA,PERITIBA,PINHALZINHO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA,PONTE SERRADA,PORTO BELO,PORTO UNIÃO,POUSO REDONDO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RANCHO QUEIMADO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANTA HELENA,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTOVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TREZE TÍLIAS,TROMBUDO CENTRAL,TUBARÃO,TUNÁPOLIS,UNIÃO DO OESTE,URUBICI,URUSSANGA,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS,semana
0.0,-0.64,0.0,0.0,-0.73,0.0,-0.09,-0.09,0.0,-23.91,-0.09,0.0,0.0,-0.73,0.0,-0.73,-32.18,0.0,-4.73,0.0,0.0,0.0,-16.0,0.0,0.0,-10.0,-132.0,0.0,-0.27,0.0,-1.2699999999999996,-0.09,-1.55,-19.73,0.9099999999999999,-14.36,0.0,-2.55,-0.45,0.0,-0.09,-1.82,0.0,0.0,0.0,-2.36,-0.09,0.0,-35.18,0.0,-18.0,-0.55,-1.73,0.0,0.0,-0.91,0.0,-0.44999999999999996,-0.73,0.0,-0.18,-0.36,0.0,-1.27,0.0,0.0,-0.27,-108.91,2.91,0.0,0.0,-1.18,0.0,-7.73,-8.18,-0.82,0.0,0.0,0.0,-0.18,-1.64,-1.0,-0.64,-0.73,0.0,0.0,-0.27,0.0,-0.09,0.0,-32.09,0.0,-0.09,-0.45,-1.36,0.0,-0.27,0.0,-0.27,0.0,-39.0,-8.09,-1.36,-9.0,-0.09,0.0,-0.09,0.0,0.0,-101.82,-1.27,-0.09,-48.450000000000045,0.0,-0.27,0.0,0.0,0.0,-0.27,-0.09,0.0,0.0,-0.09,0.0,-0.64,-0.09,0.0,0.0,0.0,0.3599999999999999,-0.27,-0.18,-0.18,-2.64,0.0,-7.18,-2.09,-0.36,-0.36,0.0,-0.27,0.0,-0.55,0.0,-0.27,-33.82,-1.73,-2.27,0.0,-0.55,-0.09,-0.09,0.0,-4.64,0.0,-3.27,-0.45,-1.0,-0.36,0.0,0.0,-9.91,-1.55,-0.27,0.0,-0.09,-0.36,-1.45,0.0,0.0,-1.91,-0.09,-0.09,-0.82,-0.55,0.0,0.0,0.0,0.0,-0.09,0.0,-0.91,-0.55,-1.27,-2.0,-0.09,-1.0,-0.45,-0.18,-0.27,0.0,-0.27,0.0,-2.64,0.0,-4.82,-29.55,-33.64,-1.18,-2.09,0.0,-1.18,-1.45,-0.36,-0.09,-7.550000000000001,0.0,0.0,0.0,-0.09,15.73,-0.45,-0.09,0.0,-0.36,-0.27,-0.09,0.0,0.0,-0.09,0.0,0.0,-0.64,-4.73,-0.09,-5.91,-0.18,-0.09,-2.09,-1.27,0.0,2020-05-17
0.0,-0.27,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,-16.0,0.0,0.0,-0.09,-0.55,0.0,-0.64,-16.55,0.0,-3.18,0.0,-0.09,0.0,-11.91,-0.09,0.0,-4.73,-100.18,0.0,0.0,0.0,-1.7300000000000004,0.0,-1.45,-16.09,2.27,-9.27,0.0,-0.82,-0.09,0.0,0.0,-1.45,0.0,0.0,0.0,-1.09,0.0,0.0,-16.27,0.0,-11.45,-0.36,-0.9100000000000001,0.0,0.0,-1.0,0.0,-1.73,-0.45,0.0,-0.45,-0.27,0.0,0.18000000000000005,0.0,-0.09,-0.45,-97.45,2.91,0.0,0.0,0.0,-0.09,-4.18,-3.09,-0.45,-0.09,0.0,-0.09,-0.09,-1.45,-0.55,-0.36,-0.45,-0.09,0.0,-0.64,0.0,0.0,0.0,-13.82,0.0,0.0,-0.09,2.55,-0.09,0.0,0.0,0.64,0.0,-33.45,-3.7300000000000004,-1.0,-6.82,0.0,0.0,0.0,0.0,0.0,-59.73,-0.55,-0.27,97.54999999999995,0.0,-0.55,0.0,-0.09,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.18,0.0,0.0,0.0,2.82,0.0,-0.18,-0.36,-1.64,0.0,-2.8200000000000003,-0.73,-0.27,-0.73,0.0,0.0,0.0,-0.45,0.0,-0.09,-25.45,-1.91,-2.09,0.0,-0.27,0.0,-0.09,0.0,-4.09,0.0,-0.8200000000000001,-0.27,-0.64,-0.18,0.0,-0.09,-7.73,-0.91,0.0,-0.09,0.0,-0.27,-0.64,0.0,0.0,-0.36,0.0,0.0,0.64,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,-0.36,-0.91,-1.1800000000000002,0.0,-0.45,-0.09,-0.09,-0.27,0.0,-0.18,0.0,-0.73,0.0,-2.91,-17.82,-21.09,3.45,-0.82,-0.09,-0.73,-1.09,-0.36,-0.09,-2.6399999999999997,0.0,0.0,0.0,0.0,17.36,-0.27,0.0,0.0,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.36,-2.55,0.0,-3.0,0.0,0.0,-2.55,-0.82,0.0,2020-05-24
0.0,1.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.18,0.0,0.0,0.0,-0.18,0.0,-0.18,-6.640000000000001,0.0,-2.27,0.0,0.0,-0.09,-12.0,0.0,0.0,-3.91,-52.82,0.0,0.0,0.0,-2.18,0.0,-0.73,-8.91,-0.73,-5.36,0.0,-0.27,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,-0.64,0.0,0.0,-8.36,0.0,-8.18,0.0,-1.09,0.0,0.0,-0.73,0.0,-1.18,-0.09,0.0,-0.18,0.0,0.0,-0.64,0.0,-0.09,-0.27,-75.36,6.55,0.0,0.0,-0.18,0.0,-2.09,-1.55,-1.09,0.0,0.0,-0.36,-0.27,-1.36,-0.18,-0.36,-0.45,0.0,-0.09,-0.27,0.0,-0.09,0.0,-12.64,0.0,0.0,-0.09,-0.73,0.0,0.0,0.0,-0.09,0.0,-41.45,-4.09,-0.55,-4.73,-0.09,0.0,-0.09,0.0,0.0,-41.0,-0.55,-0.36,101.0,0.0,0.0,0.0,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.18,-0.09,0.0,0.0,0.0,0.8200000000000001,0.0,-0.09,0.0,-0.91,0.0,1.0899999999999999,-1.0,-0.09,-0.18,0.0,0.0,0.0,-0.18,0.0,-0.09,-16.18,-0.73,-1.91,0.0,0.0,-0.09,0.0,0.0,-2.0,0.0,0.55,-0.18,-0.09,-0.36,0.0,0.0,-4.91,-0.18,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,-0.09,-0.09,0.0,-0.27,-0.09,0.0,0.0,0.0,0.0,-0.09,0.0,-0.45,-0.18,-0.91,-1.09,0.0,-0.27,0.0,0.0,0.0,-0.09,-0.09,0.0,-0.45,0.0,-0.73,-13.73,-12.09,3.0,-0.45,0.0,-0.27,0.27,-0.09,-0.09,-0.44999999999999996,0.0,0.0,0.0,0.0,16.27,-0.18,-0.18,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-1.27,0.0,1.0,0.0,0.0,-1.27,-0.64,0.0,2020-05-31
0.0,4.45,0.0,0.0,-0.36,0.0,-0.09,0.0,0.0,-11.64,0.0,0.0,0.0,-0.09,0.0,-0.45,-11.45,0.0,-2.36,0.0,0.0,0.0,-9.27,0.0,0.0,-4.0,-44.82,0.0,-0.09,0.0,-0.4500000000000002,0.0,-2.09,-5.82,-0.73,-3.82,0.0,-0.27,0.0,0.0,-0.09,-0.73,0.0,0.0,-0.09,-0.55,0.0,0.0,-8.55,0.0,-5.27,0.0,-0.55,0.0,0.0,-0.27,0.0,0.0,-0.36,0.0,0.0,-0.09,0.0,-0.82,0.0,-0.09,-0.09,-58.45,3.64,0.0,0.0,-0.45,0.0,-1.91,-1.82,-0.91,0.0,0.0,-0.09,-0.09,-1.0,-0.27,-0.09,-0.55,0.0,-0.18,-0.64,0.0,0.0,0.0,-9.91,0.0,0.0,-0.27,0.8200000000000001,-0.27,-0.27,0.0,-0.27,0.0,-43.55,-3.36,-0.55,-4.27,0.0,0.0,0.0,0.0,0.0,-47.55,-0.82,-0.09,-31.730000000000018,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.09,-0.27,-0.09,0.0,0.0,0.08999999999999997,0.0,-0.09,-0.18,2.82,-0.09,-1.3599999999999994,-1.09,-0.09,-0.09,0.0,0.0,0.0,-0.09,-0.09,0.0,-12.55,-0.18,-3.27,0.0,-0.09,0.0,0.0,0.0,-2.64,0.0,-0.73,-0.18,-0.27,-0.18,0.0,0.0,-5.64,-0.36,0.0,0.0,0.0,-0.09,-0.64,0.0,0.0,-0.36,0.0,0.0,-0.36,-0.09,0.0,-0.09,0.0,0.0,-0.18,0.0,-0.45,-0.09,-0.36,-1.27,0.0,-0.27,0.0,-0.09,0.0,0.0,0.0,0.0,-1.45,0.0,0.0,-12.45,-13.45,-0.09,-0.45,0.0,-0.64,0.64,-0.09,-0.09,-3.09,0.0,0.0,0.0,0.0,0.2699999999999996,-0.36,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-2.27,0.0,-1.0,0.0,0.0,-0.09,-0.64,0.0,2020-06-07
0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.91,0.0,0.0,0.0,-0.27,0.0,-0.73,-1.9100000000000001,0.0,-1.45,0.0,-0.09,-0.09,-6.0,0.0,0.0,-1.36,-48.91,0.0,0.0,-0.09,-0.08999999999999986,0.0,-1.45,-6.45,0.44999999999999996,-3.36,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.18,0.0,0.0,-7.45,0.0,-4.09,0.0,-0.82,0.0,0.0,-0.45,0.0,-0.27,0.0,0.0,0.0,-0.09,0.0,-1.18,0.0,0.0,-0.09,-38.27,2.73,0.0,0.0,-0.18,0.0,-1.64,-1.27,-0.27,0.0,0.0,-0.09,0.0,-0.45,-0.09,-0.27,-0.73,0.0,-0.09,-0.27,0.0,0.0,0.0,-10.27,0.0,0.0,-0.18,-0.27,0.0,-0.09,0.0,-0.36,0.0,-23.64,-2.0,-0.36,-2.91,0.0,0.0,0.0,0.0,0.0,-28.36,-0.55,-0.27,-50.18000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,0.0,-0.09,-0.36,1.73,0.0,-1.0899999999999999,-1.45,0.0,-0.36,0.0,-0.09,0.0,-0.18,-0.09,0.0,-7.45,-0.27,-1.64,0.0,0.0,0.0,0.0,0.0,-1.55,0.0,-0.55,-0.27,-0.09,-0.18,0.0,0.0,-4.09,-0.18,0.0,0.0,0.0,-0.09,-0.09,0.0,0.0,-0.18,0.0,0.0,-0.73,-0.09,0.0,0.0,-0.09,0.0,-0.09,0.0,-0.45,0.0,-0.18,0.55,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,-4.64,-6.91,-0.18,-0.45,0.0,-0.55,-0.45,-0.09,0.0,-2.09,0.0,0.0,0.0,0.0,4.73,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,-0.09,-1.73,0.0,-0.64,0.0,0.0,-0.27,-0.09,0.0,2020-06-14
0.0,1.82,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,-6.55,0.0,0.0,0.0,0.0,0.0,-0.09,-3.45,0.0,-1.27,0.0,0.0,0.0,-5.18,0.0,0.0,-0.73,-35.45,0.0,-0.09,0.0,1.09,0.0,-0.27,-4.82,0.64,-1.64,0.0,-0.18,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.18,0.0,0.0,-2.55,0.0,-2.09,-0.09,-0.36,0.0,0.0,-0.09,-0.09,-0.45,-0.09,0.0,0.0,-0.09,0.0,-0.36,0.0,0.0,0.0,-28.82,1.91,0.0,0.0,0.0,0.0,-0.91,-1.0,-0.36,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-5.55,0.0,0.0,-0.09,1.0,-0.09,-0.18,0.0,0.0,0.0,-16.64,-2.0,-0.36,-0.91,0.0,0.0,-0.09,0.0,0.0,-19.18,-0.09,-0.09,37.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,2.64,0.0,0.0,0.0,1.91,0.0,6.18,-0.82,-0.09,-0.18,0.0,0.0,0.0,-0.18,0.0,0.0,-5.82,0.91,-0.73,0.0,0.0,0.0,0.0,0.0,-1.45,0.0,-0.18,0.0,-0.18,-0.18,0.0,0.0,-1.64,-0.27,0.0,0.0,0.0,-0.09,-0.18,0.0,0.0,-0.09,0.0,0.0,-0.55,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,-0.09,-0.27,0.0,-0.18,0.0,0.0,0.0,0.0,-0.09,0.0,-0.27,0.0,0.0,-4.18,-3.36,-0.09,-0.55,0.0,0.0,-0.64,-0.09,0.0,-0.3600000000000001,0.0,0.0,0.0,0.0,4.640000000000001,-0.18,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,0.0,-0.27,0.0,0.0,-0.09,-0.18,0.0,2020-06-21
0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.36,0.0,0.0,0.0,0.0,0.0,-0.18,3.73,0.0,-0.91,0.0,0.0,0.0,-4.82,0.0,0.0,-0.55,-26.73,0.0,0.0,0.0,1.27,0.0,-0.27,-1.9100000000000001,0.8200000000000001,-1.18,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,-0.09,-0.18,0.0,0.0,-1.5499999999999998,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.09,0.0,0.0,0.0,-23.27,0.0,0.0,0.0,0.0,0.0,-1.27,-0.45,-0.09,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-12.82,-1.09,-0.09,-0.64,0.0,-0.27,0.0,0.0,0.0,-10.55,-0.09,0.0,43.44999999999999,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.8200000000000001,0.0,-2.2699999999999996,-0.09,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,-1.91,-0.18,-0.27,0.0,0.0,0.0,0.0,0.0,-1.27,0.0,-0.09,-0.09,0.0,-0.18,0.0,0.0,-1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,-0.09,0.0,0.0,0.0,0.0,-0.09,0.0,-0.09,0.0,0.0,0.0,-3.45,-0.09,-0.36,0.0,-0.09,-0.27,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.18,0.0,0.0,-0.09,-0.18,0.0,2020-06-28
0.0,-0.27,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.45,0.0,0.0,0.0,0.0,0.0,-0.09,-0.6399999999999999,0.0,-0.55,0.0,0.0,0.0,-1.64,0.0,0.0,-0.45,-14.36,0.0,0.0,0.0,0.36,0.0,-0.09,0.18000000000000005,0.91,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,-0.73,0.0,-0.27,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,-13.18,-0.09,0.0,0.0,0.0,0.0,-1.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,-0.09,-0.36,0.0,0.0,0.0,0.0,0.0,-7.359999999999999,-0.82,0.0,-0.18,0.0,-0.09,0.0,0.0,0.0,-3.73,0.0,0.0,40.18000000000001,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,-0.09,0.0,1.0,-0.09,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-1.18,0.91,-0.18,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,-0.91,-0.09,0.0,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55,-3.45,-0.09,0.0,0.0,0.0,-0.09,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,-0.17999999999999994,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,-0.18,0.0,0.0,0.0,-0.27,0.0,2020-07-05
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64,0.0,0.0,0.0,-0.09,0.0,-0.09,-0.73,0.0,-0.27,0.0,0.0,0.0,-1.73,0.0,0.0,0.0,-5.55,0.0,0.0,0.0,-0.27,0.0,0.0,-0.55,-0.09,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-9.09,0.0,0.0,0.0,0.0,0.0,-0.36,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,-4.82,-0.18,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,-2.45,0.0,0.0,-12.090000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,1.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-1.91,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-0.09,0.0,2020-07-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,-0.36,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,-9.91,0.0,0.0,0.0,-0.27,0.0,0.0,-0.18,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.18,0.0,0.0,0.0,0.0,0.0,-0.64,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,-1.8199999999999998,-0.45,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,-1.45,0.0,0.0,-30.909999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,-0.09,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-0.09,0.0,-0.27,0.0,0.0,-0.09,0.0,0.0,2020-07-19
0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,-9.55,0.0,0.0,0.0,-0.18,0.0,0.0,-0.64,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.55,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.09,-0.09,0.91,-0.27,0.0,0.0,0.0,0.0,0.0,-2.27,0.0,0.0,-18.270000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.27,0.0,-0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.09,0.0,0.0,-0.09,0.0,0.0,-0.27,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,1.0,0.0,0.0,0.0,-0.09,0.0,2020-07-26
