Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/06/2023 a 30/06/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 339495/23,Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339494/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,4,0,0,0,0
ARM 339493/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,5,0,0,0,0
ARM 339492/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,8,0,0,0,0
ARM 339491/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339490/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,7,0,0,0,0
ARM 339489/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339488/23,Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,27/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
PE 339487/23,São José,SÃO JOSÉ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,30/06/2023,03/07/2023,03/07/2023,6,0,0,0,0
ARM 339486/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,29/06/2023,30/06/2023,30/06/2023,5,0,0,0,0
DF 339485/23,Blumenau,BLUMENAU,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,28/06/2023,28/06/2023,29/06/2023,2,0,0,0,0
ARM 339484/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
ARM 339483/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
ARM 339482/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,9,0,0,0,0
ARM 339481/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/06/2023,29/06/2023,29/06/2023,1,0,0,0,0
ARM 339480/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
ARM 339479/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339478/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/06/2023,29/06/2023,29/06/2023,3,0,0,0,0
ARM 339477/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339476/23,Blumenau,BLUMENAU,Residência,ARM - Armadilha,Armadilha,27/06/2023,28/06/2023,29/06/2023,1,0,0,0,0
ARM 339475/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,10,0,0,0,0
ARM 339474/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,2,0,0,0,0
ARM 339473/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,5,0,0,0,0
ARM 339472/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,27/06/2023,28/06/2023,29/06/2023,66,0,0,0,0
ARM 339471/23,Blumenau,BLUMENAU,Comércio,ARM - Armadilha,Armadilha,28/06/2023,29/06/2023,29/06/2023,6,0,0,0,0
