Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/04/2023 a 30/04/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 326238/23,São Miguel do Oeste,BANDEIRANTE,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,2,0,0,0,0
ID 326237/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,20/04/2023,27/04/2023,27/04/2023,1,0,0,0,0
ARM 326236/23,São Miguel do Oeste,BANDEIRANTE,Residência,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,27,0,0,0,0
ARM 326235/23,São Miguel do Oeste,BANDEIRANTE,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,1,0,0,0,0
ARM 326234/23,Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,27/04/2023,2,0,0,0,0
ARM 326233/23,Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,27/04/2023,25,0,0,0,0
ARM 326232/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,4,0,0,0,0
DF 326231/23,São José,TIJUCAS,Terreno baldio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,26/04/2023,26/04/2023,27/04/2023,10,0,0,0,0
ARM 326230/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,1,0,2,0,0
ARM 326229/23,Jaraguá do Sul,GUARAMIRIM,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,20,0,52,0,0
ARM 326228/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,3,0,0,0,0
ARM 326227/23,Criciúma,BALNEÁRIO RINCÃO,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,1,0,1,0,0
ARM 326226/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,1,0,0,0,0
ARM 326225/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,3,0,4,0,0
ARM 326224/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,27/04/2023,10,0,8,0,0
ARM 326223/23,Blumenau,GUABIRUBA,Outros,ARM - Armadilha,Armadilha,20/04/2023,26/04/2023,26/04/2023,7,0,0,0,0
ARM 326222/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,20/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326221/23,Blumenau,GUABIRUBA,Outros,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326220/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,7,0,0,0,0
ARM 326219/23,Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,29,0,0,0,0
ARM 326218/23,Blumenau,GUABIRUBA,Residência,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
PVE 326217/23,Blumenau,GUABIRUBA,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
DF 326216/23,Blumenau,GUABIRUBA,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,25/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326215/23,Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,26/04/2023,15,0,0,0,0
ARM 326214/23,Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,26/04/2023,15,0,0,0,0
ARM 326213/23,Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,26/04/2023,21,0,0,0,0
ARM 326212/23,Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,26/04/2023,29,0,0,0,0
ARM 326211/23,Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,24/04/2023,3,0,0,0,0
ARM 326210/23,Araranguá,SOMBRIO,Outros,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,26/04/2023,113,0,0,0,0
ARM 326209/23,Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,18/04/2023,20/04/2023,26/04/2023,18,0,0,0,0
ARM 326208/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326207/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,30,0,8,0,0
ARM 326206/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,9,0,0,0,0
ARM 326205/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,12,0,0,0,0
ARM 326204/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326203/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,21,0,0,0,0
ARM 326202/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326201/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,9,0,0,0,0
ARM 326200/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,6,0,0,0,0
ARM 326199/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326198/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,6,0,0,0,0
ARM 326197/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,7,0,0,0,0
ARM 326196/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,18,0,0,0,0
ARM 326195/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,13,0,0,0,0
ARM 326194/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326193/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,8,0,0,0,0
ARM 326192/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,47,0,0,0,0
ARM 326191/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326190/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,33,0,0,0,0
ARM 326189/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326188/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326187/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,37,0,0,0,0
ARM 326186/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,12,0,0,0,0
ARM 326185/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,7,0,0,0,0
ARM 326184/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326183/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,14,0,0,0,0
ARM 326182/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,5,0,0,0,0
ARM 326181/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,1,0,0
ARM 326180/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,4,0,8,0,0
ARM 326179/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326178/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326177/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,6,0,0,0,0
ARM 326176/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326175/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326174/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,23,0,0,0,0
ARM 326173/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,34,0,0,0,0
ARM 326172/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,12,0,0,0,0
ARM 326171/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326170/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,14,0,0,0,0
ARM 326169/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326168/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,38,0,0,0,0
ARM 326167/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326166/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,8,0,0,0,0
ARM 326165/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326164/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,5,0,0,0,0
ARM 326163/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326162/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,5,0,0,0,0
ARM 326161/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326160/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326159/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,28,0,0,0,0
ARM 326158/23,Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326157/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326156/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326155/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326154/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326153/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326152/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326151/23,Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,26,0,0,0,0
ARM 326150/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326148/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
ARM 326147/23,São José,SÃO JOSÉ,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326146/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326145/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,12,0,0,0,0
PE 326144/23,São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326143/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,4,0,6,0,0
ARM 326142/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,16,0,0,0,0
PVE 326141/23,São José,SÃO JOSÉ,Residência,D1 - Pneus e outros materiais rodantes,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326140/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,1,0,4,0,0
PVE 326139/23,São José,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ARM 326138/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,6,0,0,0,0
ARM 326137/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,26/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
PE 326136/23,São José,SÃO JOSÉ,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,25/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
PE 326135/23,São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
PE 326134/23,São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,25/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ID 326133/23,São José,SÃO JOSÉ,Outros,B - Pequenos depósitos móveis,Investigação de Denúncia,25/04/2023,26/04/2023,26/04/2023,11,0,0,0,0
PVE 326132/23,São José,SÃO JOSÉ,Residência,C - Depósitos Fixos,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,1,0,0,0,0
PVE 326131/23,São José,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,6,0,0,0,0
PVE 326130/23,São José,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
PVE 326129/23,São José,SÃO JOSÉ,Outros,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
ID 326128/23,São José,SÃO JOSÉ,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
PVE 326127/23,São José,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,10,0,0,0,0
PVE 326126/23,São José,SÃO JOSÉ,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,25/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326125/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,4,0,0,0,0
ARM 326124/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,13,0,0,0,0
ARM 326123/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,4,0,0,0,0
ARM 326122/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,3,0,0,0,0
ARM 326121/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326120/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,13,0,0,0,0
ARM 326119/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,4,0,0,0,0
ARM 326118/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,20,0,0,0,0
ARM 326117/23,Araranguá,PASSO DE TORRES,Residência,ARM - Armadilha,Armadilha,19/04/2023,25/04/2023,26/04/2023,9,0,0,0,0
ARM 326116/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,4,0,0,0,0
ARM 326115/23,Araranguá,PASSO DE TORRES,Comércio,ARM - Armadilha,Armadilha,19/04/2023,25/04/2023,26/04/2023,15,0,0,0,0
PE 326114/23,Joinville,ARAQUARI,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,24/04/2023,26/04/2023,26/04/2023,7,0,0,0,0
ARM 326113/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,44,0,0,0,0
PE 326112/23,Joinville,ARAQUARI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,24/04/2023,26/04/2023,26/04/2023,7,0,0,0,0
PE 326111/23,Araranguá,PASSO DE TORRES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,20/04/2023,25/04/2023,26/04/2023,10,0,0,0,0
ARM 326110/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,3,0,0,0,0
ARM 326109/23,Araranguá,PASSO DE TORRES,Comércio,ARM - Armadilha,Armadilha,18/04/2023,25/04/2023,26/04/2023,20,0,0,0,0
ARM 326108/23,Araranguá,ARARANGUÁ,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,25/04/2023,1,0,0,0,0
ARM 326107/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,21,0,0,0,0
PE 326106/23,Joinville,ARAQUARI,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/04/2023,26/04/2023,26/04/2023,29,0,0,0,0
ARM 326105/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,62,0,0,0,0
ARM 326104/23,Araranguá,PASSO DE TORRES,Residência,ARM - Armadilha,Armadilha,18/04/2023,25/04/2023,26/04/2023,10,0,0,0,0
ARM 326103/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,34,0,0,0,0
ARM 326102/23,Araranguá,PASSO DE TORRES,Residência,ARM - Armadilha,Armadilha,19/04/2023,25/04/2023,26/04/2023,31,0,0,0,0
ARM 326101/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,1,0,0,0,0
ARM 326100/23,Araranguá,PASSO DE TORRES,Comércio,ARM - Armadilha,Armadilha,19/04/2023,25/04/2023,26/04/2023,3,0,0,0,0
ARM 326099/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,18,0,0,0,0
ARM 326098/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,15,0,0,0,0
ARM 326097/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,1,0,0,0,0
ARM 326096/23,Araranguá,BALNEÁRIO ARROIO DO SILVA,Residência,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326095/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,15,0,0,0,0
ARM 326094/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,1,0,0,0,0
ARM 326093/23,Araranguá,BALNEÁRIO GAIVOTA,Outros,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,5,0,0,0,0
ARM 326092/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,6,0,0,0,0
ARM 326091/23,Araranguá,BALNEÁRIO GAIVOTA,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326090/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,7,0,0,0,0
ARM 326089/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,3,0,0,0,0
ARM 326088/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,14,0,0,0,0
ARM 326087/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,15,0,0,0,0
ARM 326086/23,Araranguá,ARARANGUÁ,Comércio,ARM - Armadilha,Armadilha,24/04/2023,25/04/2023,25/04/2023,49,0,0,0,0
ARM 326085/23,Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,16,0,0,0,0
ARM 326084/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,7,0,0,0,0
ARM 326083/23,Blumenau,GASPAR,Residência,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,2,0,0,0,0
ARM 326082/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,1,0,0,0,0
ARM 326081/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,14,0,0,0,0
ARM 326080/23,Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,2,0,0,0,0
ARM 326079/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,1,0,0,0,0
ARM 326078/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,16,0,0,0,0
ARM 326077/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,7,0,0,0,0
ARM 326076/23,Joinville,ARAQUARI,Outros,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,30,0,0,0,0
ARM 326075/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,1,0,0,0,0
ARM 326074/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,12,0,0,0,0
ARM 326073/23,Blumenau,GASPAR,Outros,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,7,0,0,0,0
ARM 326072/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,5,0,2,0,0
ARM 326071/23,Blumenau,GASPAR,Residência,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,8,0,0,0,0
ARM 326070/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,8,0,0,0,0
ARM 326069/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,2,0,0,0,0
ARM 326068/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,6,0,0,0,0
ARM 326067/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,24/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326066/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,2,0,0,0,0
PE 326065/23,São José,SANTO AMARO DA IMPERATRIZ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/04/2023,26/04/2023,26/04/2023,4,0,0,0,0
ARM 326064/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,25/04/2023,25/04/2023,26/04/2023,3,0,0,0,0
ARM 326063/23,Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,28,0,0,0,0
ARM 326062/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,17/04/2023,19/04/2023,19/04/2023,3,0,0,0,0
PVE 326061/23,São José,SÃO JOÃO BATISTA,Residência,D1 - Pneus e outros materiais rodantes,Pesquisa Vetorial Especial,20/04/2023,25/04/2023,26/04/2023,10,0,12,0,0
ARM 326060/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,25/04/2023,26/04/2023,26/04/2023,14,0,0,0,0
