Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2015 a 31/12/2015,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,SÃO PEDRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,12/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,A1 - Caixa d'agua (elevado),Armadilha,08/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,SÃO PEDRO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,12/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,VILA REAL,Comércio,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,SÃO PEDRO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,12/11/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,12/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Outros,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,12/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,12/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Outros,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,12/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,07/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,12/11/2015
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Comércio,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Outros,ARM - Armadilha,Armadilha,07/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,ARM - Armadilha,Armadilha,04/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,01/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,ARM - Armadilha,Armadilha,01/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/11/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Outros,ARM - Armadilha,Armadilha,01/12/2015
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,01/12/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/12/2015
Xanxerê,XANXERÊ,NOSSA SENHORA DE LOURDES,Residência,ARM - Armadilha,Armadilha,22/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,01/12/2015
Chapecó,CHAPECÓ,ENGENHO BRAUN,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,05/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,01/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/11/2015
Xanxerê,XANXERÊ,LEANDRO,Comércio,ARM - Armadilha,Armadilha,22/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,06/11/2015
Xanxerê,XANXERÊ,LEANDRO,Residência,ARM - Armadilha,Armadilha,22/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Comércio,ARM - Armadilha,Armadilha,30/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,30/11/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/11/2015
Xanxerê,XANXERÊ,TARUMA,Outros,ARM - Armadilha,Armadilha,22/12/2015
Xanxerê,XANXERÊ,CENTRO,Comércio,ARM - Armadilha,Armadilha,21/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Residência,ARM - Armadilha,Armadilha,30/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,27/11/2015
Xanxerê,XANXERÊ,CENTRO,Outros,ARM - Armadilha,Armadilha,21/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/11/2015
Xanxerê,XANXERÊ,JOAO BATISTA TONIAL,Comércio,ARM - Armadilha,Armadilha,21/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,25/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/11/2015
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,29/12/2015
Chapecó,CHAPECÓ,SANTA MARIA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/11/2015
Xanxerê,XANXERÊ,CASTELO BRANCO,Residência,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,ITAJAÍ,FAZENDA,Outros,ARM - Armadilha,Armadilha,29/12/2015
Chapecó,CHAPECÓ,SANTA MARIA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,05/11/2015
Xanxerê,XANXERÊ,JOAO WINCKLER,Residência,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/11/2015
Xanxerê,XANXERÊ,SAO ROMERO,Comércio,ARM - Armadilha,Armadilha,21/12/2015
Chapecó,CHAPECÓ,VILA RICA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,04/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/11/2015
Itajaí,ITAJAÍ,FAZENDA,Outros,ARM - Armadilha,Armadilha,29/12/2015
Itajaí,ITAJAÍ,CORDEIROS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,29/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,24/11/2015
Chapecó,CHAPECÓ,TREVO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Xanxerê,XANXERÊ,SAO ROMERO,Comércio,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,ITAJAÍ,ESPINHEIROS,Comércio,ARM - Armadilha,Armadilha,29/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,B - Pequenos depósitos móveis,LIRAa,18/11/2015
Chapecó,CHAPECÓ,TREVO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Xanxerê,XANXERÊ,SAO ROMERO,Residência,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Residência,B - Pequenos depósitos móveis,LIRAa,18/11/2015
Chapecó,CHAPECÓ,JARDIM AMERICA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Xanxerê,XANXERÊ,COLATTO,Residência,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,ITAJAÍ,DOM BOSCO,Comércio,ARM - Armadilha,Armadilha,28/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Residência,B - Pequenos depósitos móveis,LIRAa,16/11/2015
Chapecó,CHAPECÓ,BOM PASTOR,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Xanxerê,XANXERÊ,MONTE CASTELO,Residência,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,22/12/2015
Xanxerê,XANXERÊ,SANTA CRUZ,Comércio,ARM - Armadilha,Armadilha,21/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,B - Pequenos depósitos móveis,LIRAa,16/11/2015
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,15/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Itajaí,ITAJAÍ,DOM BOSCO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,15/12/2015
Xanxerê,XANXERÊ,MATINHO,Comércio,ARM - Armadilha,Armadilha,21/12/2015
Chapecó,CHAPECÓ,BOM PASTOR,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,16/11/2015
Xanxerê,XANXERÊ,DOS ESPORTES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,17/12/2015
Itajaí,ITAJAÍ,DOM BOSCO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,15/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,B - Pequenos depósitos móveis,LIRAa,16/11/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,C - Depósitos Fixos,LIRAa,03/11/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,15/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Residência,B - Pequenos depósitos móveis,LIRAa,16/11/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,B - Pequenos depósitos móveis,LIRAa,03/11/2015
Xanxerê,XANXERÊ,COLATTO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,17/12/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,15/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Residência,B - Pequenos depósitos móveis,LIRAa,16/11/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,03/11/2015
Xanxerê,XANXERÊ,BORTOLON,Outros,C - Depósitos Fixos,Investigação de Denúncia,16/12/2015
Chapecó,CHAPECÓ,JARDIM ITALIA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,10/11/2015
Xanxerê,XANXERÊ,VENEZA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,16/12/2015
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,14/12/2015
Chapecó,CHAPECÓ,SANTO ANTONIO,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,03/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,10/11/2015
Itajaí,ITAJAÍ,ZONA PORTUARIA/SAO JOAO,Comércio,ARM - Armadilha,Armadilha,14/12/2015
Xanxerê,XANXERÊ,BORTOLON,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,16/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 5,Residência,ARM - Armadilha,Armadilha,10/11/2015
Chapecó,CHAPECÓ,SANTA MARIA,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,03/11/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,11/12/2015
Xanxerê,XANXERÊ,NOSSA SENHORA DE LOURDES,Comércio,ARM - Armadilha,Armadilha,16/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,10/11/2015
Chapecó,CHAPECÓ,SANTA MARIA,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,03/11/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,C - Depósitos Fixos,Levantamento de Indice + Tratamento,11/12/2015
Xanxerê,XANXERÊ,MATINHO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,15/12/2015
Xanxerê,XANXERÊ,DOS ESPORTES,Comércio,ARM - Armadilha,Armadilha,15/12/2015
Itajaí,ITAJAÍ,BARRA DO RIO,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,11/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ARIRIBÁ,Outros,ARM - Armadilha,Armadilha,10/11/2015
Chapecó,CHAPECÓ,SANTA MARIA,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,03/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Outros,ARM - Armadilha,Armadilha,09/11/2015
Itajaí,ITAJAÍ,BARRA DO RIO,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,11/12/2015
Xanxerê,XANXERÊ,SAO JORGE,Residência,ARM - Armadilha,Armadilha,15/12/2015
Chapecó,CHAPECÓ,SANTA MARIA,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,03/11/2015
Xanxerê,XANXERÊ,CENTRO,Comércio,ARM - Armadilha,Armadilha,14/12/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,08/12/2015
Chapecó,CHAPECÓ,SANTA MARIA,Outros,C - Depósitos Fixos,LIRAa,03/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,06/11/2015
Xanxerê,XANXERÊ,CENTRO,Comércio,ARM - Armadilha,Armadilha,14/12/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,C - Depósitos Fixos,Levantamento de Indice + Tratamento,08/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/11/2015
Chapecó,CHAPECÓ,BOA VISTA,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Xanxerê,XANXERÊ,JOAO BATISTA TONIAL,Comércio,ARM - Armadilha,Armadilha,14/12/2015
Itajaí,ITAJAÍ,DOM BOSCO,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,08/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,06/11/2015
Chapecó,CHAPECÓ,BOA VISTA,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,03/11/2015
Chapecó,CHAPECÓ,BOA VISTA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2015
Itajaí,ITAJAÍ,SAO JOAO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,08/12/2015
Xanxerê,XANXERÊ,SAO ROMERO,Comércio,ARM - Armadilha,Armadilha,14/12/2015
Xanxerê,XANXERÊ,PRIMO TACCA,Outros,B - Pequenos depósitos móveis,Investigação de Denúncia,11/12/2015
Itajaí,ITAJAÍ,SAO JOAO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,08/12/2015
Chapecó,CHAPECÓ,MARIA GORETI,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Outros,ARM - Armadilha,Armadilha,03/11/2015
Xanxerê,XANXERÊ,DOS ESPORTES,Outros,C - Depósitos Fixos,Investigação de Denúncia,11/12/2015
Itajaí,ITAJAÍ,SAO JOAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,03/11/2015
Itajaí,ITAJAÍ,SAO JOAO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,02/12/2015
Xanxerê,XANXERÊ,NOSSA SENHORA APARECIDA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,08/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,03/11/2015
Xanxerê,XANXERÊ,NOSSA SENHORA APARECIDA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,08/12/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,E - Depósitos naturais,LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,ARM - Armadilha,Armadilha,03/11/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Outros,C - Depósitos Fixos,LIRAa,02/12/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Outros,C - Depósitos Fixos,LIRAa,02/12/2015
Xanxerê,XANXERÊ,VENEZA,Comércio,ARM - Armadilha,Armadilha,08/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/10/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,B - Pequenos depósitos móveis,LIRAa,29/10/2015
Xanxerê,XANXERÊ,CENTRO,Comércio,ARM - Armadilha,Armadilha,07/12/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Terreno baldio,D1 - Pneus e outros materiais rodantes,LIRAa,02/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,29/10/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,29/10/2015
Xanxerê,XANXERÊ,VISTA ALEGRE,Comércio,ARM - Armadilha,Armadilha,07/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,29/10/2015
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,29/10/2015
Itajaí,ITAJAÍ,CIDADE NOVA,Outros,B - Pequenos depósitos móveis,LIRAa,02/12/2015
Xanxerê,XANXERÊ,COLATTO,Residência,ARM - Armadilha,Armadilha,07/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,29/10/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO MORADA DO SOL,Residência,ARM - Armadilha,Armadilha,30/12/2015
Chapecó,CHAPECÓ,BELA VISTA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,29/10/2015
Itajaí,ITAJAÍ,CORDEIROS,Outros,C - Depósitos Fixos,LIRAa,01/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,26/10/2015
Xanxerê,XANXERÊ,SAO JORGE,Residência,ARM - Armadilha,Armadilha,07/12/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,Armadilha,30/12/2015
Chapecó,CHAPECÓ,EFAPI,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,29/10/2015
Itajaí,ITAJAÍ,PRAIA BRAVA,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,01/12/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B. SAGRADO CORAÇÃO,Residência,ARM - Armadilha,Armadilha,30/12/2015
Itajaí,ITAJAÍ,CORDEIROS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,01/12/2015
Chapecó,CHAPECÓ,EFAPI,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,ARIRIBÁ,Residência,ARM - Armadilha,Armadilha,20/10/2015
Xanxerê,XANXERÊ,SAO ROMERO,Comércio,ARM - Armadilha,Armadilha,07/12/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B.AGOSTINI,Residência,ARM - Armadilha,Armadilha,29/12/2015
Itajaí,ITAJAÍ,SAO VICENTE,Outros,B - Pequenos depósitos móveis,LIRAa,01/12/2015
Xanxerê,XANXERÊ,DISTRITO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/12/2015
Chapecó,CHAPECÓ,EFAPI,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Comércio,ARM - Armadilha,Armadilha,19/10/2015
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,Armadilha,29/12/2015
Itajaí,ITAJAÍ,CORDEIROS,Outros,C - Depósitos Fixos,LIRAa,30/11/2015
Chapecó,CHAPECÓ,EFAPI,Outros,B - Pequenos depósitos móveis,LIRAa,29/10/2015
Xanxerê,XANXERÊ,DISTRITO,Comércio,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/12/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Comércio,ARM - Armadilha,Armadilha,19/10/2015
Itajaí,ITAJAÍ,CORDEIROS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,30/11/2015
Chapecó,CHAPECÓ,EFAPI,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,29/10/2015
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇOES,Outros,ARM - Armadilha,Armadilha,19/10/2015
Xanxerê,XANXERÊ,VENEZA,Comércio,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,03/12/2015
