Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2013 a 31/12/2013,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Chapecó,GUATAMBÚ,FAZENDA ZANDAVALLI,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,05/03/2013
Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,,01/04/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,B - Pequenos depósitos móveis,,11/01/2013
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,C - Depósitos Fixos,,23/05/2013
Itajaí,ITAPEMA,CENTRO,Comércio,ARM - Armadilha,,02/04/2013
Chapecó,CHAPECÓ,CRISTO REI,Comércio,ARM - Armadilha,,21/01/2013
Joinville,JOINVILLE,SANTA CATARINA,Residência,ARM - Armadilha,,11/01/2013
São José,FLORIANÓPOLIS,COLONINHA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/02/2013
Chapecó,CHAPECÓ,ELDORADO,Residência,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,UNIVERSITARIO,Residência,ARM - Armadilha,,13/03/2013
Blumenau,POMERODE,CENTRO,Ponto Estratégico,ARM - Armadilha,,11/03/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Ponto Estratégico,ARM - Armadilha,,21/10/2013
Chapecó,CHAPECÓ,MARIA GORETI,Residência,ARM - Armadilha,,18/03/2013
Concórdia,CONCÓRDIA,SÃO CRISTOVÃO,Comércio,ARM - Armadilha,,22/04/2013
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,CENTRO,Comércio,ARM - Armadilha,,06/02/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Outros,ARM - Armadilha,,01/04/2013
Jaraguá do Sul,JARAGUÁ DO SUL,ESTRADA NOVA,Comércio,ARM - Armadilha,,07/05/2013
Chapecó,CHAPECÓ,SAIC,Comércio,ARM - Armadilha,,14/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO AGOSTINI,Outros,ARM - Armadilha,,13/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,01/04/2013
Chapecó,CHAPECÓ,UNIVERSITARIO,Outros,ARM - Armadilha,,16/12/2013
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,,03/12/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,02/03/2013
Chapecó,CHAPECÓ,SÃO CRISTÓVÃO,Comércio,ARM - Armadilha,,12/12/2013
Chapecó,CHAPECÓ,QUEDAS DO PALMITAL,Comércio,ARM - Armadilha,,07/03/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,09/04/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,14/02/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,13/04/2013
Blumenau,BLUMENAU,VOSTARDT,Ponto Estratégico,ARM - Armadilha,,04/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ESTRELA,Residência,ARM - Armadilha,,20/02/2013
São José,TIJUCAS,CENTRO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,22/03/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,11/04/2013
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,09/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CASAS POPULARES,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,30/04/2013
São José,GAROPABA,CENTRO,Ponto Estratégico,ARM - Armadilha,,22/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B.SÃO SEBASTIÃO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,04/03/2013
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,,14/05/2013
Araranguá,ARARANGUÁ,JARDIM CIBELE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,25/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,13/05/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,06/03/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,01/04/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,17/01/2013
Xanxerê,XAXIM,ALVORADA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,21/05/2013
Joinville,JOINVILLE,FLORESTA,Comércio,ARM - Armadilha,,09/04/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Comércio,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Residência,ARM - Armadilha,,14/01/2013
Chapecó,GUATAMBÚ,FAZENDA ZANDAVALLI,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,01/03/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Residência,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,13/03/2013
Xanxerê,XAXIM,ALVORADA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,18/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,,20/11/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,19/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO ESTRELA,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,24/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,07/02/2013
São José,PALHOÇA,PONTE DO IMARUIM,Comércio,ARM - Armadilha,,07/05/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Comércio,ARM - Armadilha,,15/02/2013
Jaraguá do Sul,JARAGUÁ DO SUL,CZERMUWICZ,Outros,ARM - Armadilha,,19/03/2013
Chapecó,PINHALZINHO,CENTRO,Outros,  - Mosquito Adulto,,22/05/2013
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,01/04/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,04/12/2013
Chapecó,PINHALZINHO,DIVINÉIA,Comércio,ARM - Armadilha,,04/03/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,10/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,01/04/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Residência,ARM - Armadilha,,15/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,22/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Ponto Estratégico,B - Pequenos depósitos móveis,,08/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,20/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SÃO LUIZ,Comércio,ARM - Armadilha,,27/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO ESTRELA,Residência,D1 - Pneus e outros materiais rodantes,,23/04/2013
Xanxerê,XANXERÊ,LEANDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,03/05/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,21/01/2013
Blumenau,BLUMENAU,BADENFURT,Ponto Estratégico,ARM - Armadilha,,07/05/2013
Chapecó,CHAPECÓ,SÃO PEDRO,Residência,ARM - Armadilha,,04/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,B.AGOSTINI,Residência,ARM - Armadilha,,18/12/2013
Itajaí,NAVEGANTES,AEROPORTO (SUB),Ponto Estratégico,ARM - Armadilha,,29/01/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,09/01/2013
São José,SÃO JOSÉ,FLOR DI NAPOLIS,Ponto Estratégico,ARM - Armadilha,,15/05/2013
Chapecó,CHAPECÓ,SÃO PEDRO,Residência,ARM - Armadilha,,06/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,02/04/2013
Tubarão,TUBARÃO,VILA ESPERANÇA,Comércio,D1 - Pneus e outros materiais rodantes,,22/01/2013
Jaraguá do Sul,JARAGUÁ DO SUL,ILHA DA FIGUEIRA,Ponto Estratégico,ARM - Armadilha,,25/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,ARM - Armadilha,,17/01/2013
Chapecó,PINHALZINHO,DIVINÉIA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,04/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,05/07/2013
São Miguel do Oeste,DIONÍSIO CERQUEIRA,BAIRRO TRÊS FRONTEIRAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,15/03/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,17/04/2013
Xanxerê,XAXIM,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,,01/02/2013
Tubarão,IMBITUBA,ÁREA PORTUÁRIA,Ponto Estratégico,ARM - Armadilha,,12/12/2013
Xanxerê,XAXIM,SANTA TEREZINHA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,20/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,26/04/2013
Chapecó,CHAPECÓ,MARIA GORETI,Comércio,ARM - Armadilha,,13/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAGRADO CORAÇÃO,Outros,ARM - Armadilha,,06/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAGRADO CORACÃO,Outros,ARM - Armadilha,,27/03/2013
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Outros,C - Depósitos Fixos,,10/06/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,21/11/2013
Joinville,JOINVILLE,NOVA BRASILIA,Comércio,ARM - Armadilha,,28/02/2013
Chapecó,CHAPECÓ,MARIA GORETI,Comércio,ARM - Armadilha,,10/12/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,06/03/2013
Chapecó,CHAPECÓ,ESPLANADA,Residência,ARM - Armadilha,,09/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,11/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,03/04/2013
São José,BIGUAÇU,JARDIM PITANGUEIRA,Residência,  - Mosquito Adulto,,18/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,25/03/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,B - Pequenos depósitos móveis,,09/04/2013
Xanxerê,XAXIM,PRIMAVERA,Residência,A2 - Outros depósitos de armazenamento de água,,20/02/2013
Itajaí,ITAPEMA,MEIA PRAIA,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,15/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRO ESTRELA,Residência,A1 - Caixa d'agua (elevado),,24/04/2013
Chapecó,CHAPECÓ,LIDER,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,15/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/05/2013
Araranguá,ARARANGUÁ,MATO ALTO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,23/01/2013
Blumenau,BLUMENAU,ITOUPAVA CENTRAL,Ponto Estratégico,ARM - Armadilha,,08/05/2013
Chapecó,CHAPECÓ,UNIVERSITARIO,Residência,ARM - Armadilha,,05/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,,26/12/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,11/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,E - Depósitos naturais,,17/05/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,03/04/2013
Itajaí,BALNEÁRIO PIÇARRAS,CENTRO,Comércio,D1 - Pneus e outros materiais rodantes,,22/01/2013
Joinville,JOINVILLE,FLORESTA,Residência,B - Pequenos depósitos móveis,,03/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,25/02/2013
Xanxerê,XAXIM,BELA VISTA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,17/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,14/03/2013
Criciúma,COCAL DO SUL,VILA NOVA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,08/03/2013
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,17/09/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Residência,ARM - Armadilha,,15/03/2013
Chapecó,CHAPECÓ,SANTA MARIA,Comércio,ARM - Armadilha,,18/04/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,04/02/2013
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,ARM - Armadilha,,27/12/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,03/05/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,14/02/2013
Chapecó,CHAPECÓ,ESPLANADA,Outros,ARM - Armadilha,,11/03/2013
Itajaí,ITAPEMA,CENTRO,Outros,ARM - Armadilha,,23/04/2013
Joinville,JOINVILLE,DONA FRANCISCA,Comércio,ARM - Armadilha,,29/05/2013
Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ ESQUERDO,Comércio,ARM - Armadilha,,20/02/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Outros,B - Pequenos depósitos móveis,,07/05/2013
São José,SÃO JOSÉ,NOSSA SENHORA DO ROSARIO,Comércio,ARM - Armadilha,,23/08/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,25/02/2013
Xanxerê,XAXIM,CENTRO,Residência,A2 - Outros depósitos de armazenamento de água,,01/04/2013
Xanxerê,XAXIM,ALVORADA,Residência,  - Mosquito Adulto,,31/01/2013
São José,BIGUAÇU,JARDIM PITANGUEIRA,Residência,A2 - Outros depósitos de armazenamento de água,,05/04/2013
Xanxerê,XAXIM,CENTRO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,15/04/2013
Blumenau,GASPAR,POÇO GRANDE,Residência,ARM - Armadilha,,05/02/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,11/03/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/03/2013
Xanxerê,XAXIM,SANTA TEREZINHA,Comércio,ARM - Armadilha,,15/03/2013
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Residência,ARM - Armadilha,,16/04/2013
Lages,LAGES,GUARUJA,Residência,D1 - Pneus e outros materiais rodantes,,20/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO JARDIM PEPERI,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/04/2013
Chapecó,CHAPECÓ,LIDER,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,17/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,26/02/2013
Joinville,JOINVILLE,VILA NOVA,Residência,ARM - Armadilha,,25/03/2013
Xanxerê,XAXIM,ARI LUNARDI,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,26/04/2013
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,,25/03/2013
Xanxerê,XAXIM,ARI LUNARDI,Residência,B - Pequenos depósitos móveis,,11/06/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,04/02/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,B - Pequenos depósitos móveis,,08/03/2013
Xanxerê,XAXIM,ARI LUNARDI,Residência,A2 - Outros depósitos de armazenamento de água,,28/11/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/02/2013
Chapecó,CHAPECÓ,ENGENHO BRAUM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,03/06/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SÃO JORGE,Residência,D1 - Pneus e outros materiais rodantes,,12/03/2013
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,09/04/2013
Chapecó,CHAPECÓ,PINHEIRINHO,Comércio,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,C - Depósitos Fixos,,18/06/2013
São José,FLORIANÓPOLIS,COLONINHA,Comércio,ARM - Armadilha,,15/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Comércio,ARM - Armadilha,,30/01/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Residência,A1 - Caixa d'agua (elevado),,21/01/2013
São José,SANTO AMARO DA IMPERATRIZ,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,21/03/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,28/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,COAB MORADA DO SOL,Outros,ARM - Armadilha,,21/02/2013
Chapecó,CHAPECÓ,CRISTO REI,Outros,C - Depósitos Fixos,,06/05/2013
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,,03/06/2013
São Miguel do Oeste,MARAVILHA,INDUSTRIAL,Comércio,ARM - Armadilha,,20/02/2013
Chapecó,CHAPECÓ,JARDIM ITALIA,Outros,A1 - Caixa d'agua (elevado),,07/05/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Comércio,ARM - Armadilha,,16/10/2013
Xanxerê,XAXIM,BELA VISTA,Comércio,ARM - Armadilha,,25/02/2013
Chapecó,GUATAMBÚ,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,02/04/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,ARM - Armadilha,,01/02/2013
Chapecó,CHAPECÓ,PARAÍSO,Residência,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,SÃO PEDRO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/05/2013
Chapecó,FORMOSA DO SUL,CENTRO,Residência,  - Mosquito Adulto,,07/02/2013
Joinville,JOINVILLE,SANTA CATARINA,Comércio,ARM - Armadilha,,13/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,01/04/2013
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,,19/03/2013
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,ARM - Armadilha,,17/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,21/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,22/04/2013
Araranguá,ARARANGUÁ,MATO ALTO,Ponto Estratégico,B - Pequenos depósitos móveis,,19/04/2013
Chapecó,CHAPECÓ,SAIC,Residência,ARM - Armadilha,,26/02/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,25/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,,03/05/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,E - Depósitos naturais,,27/03/2013
Chapecó,PINHALZINHO,DIVINÉIA,Residência,B - Pequenos depósitos móveis,,28/06/2013
Mafra,RIO NEGRINHO,INDUSTRIA NORTE,Ponto Estratégico,ARM - Armadilha,,07/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SAO JORGE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/03/2013
Joinville,JOINVILLE,SANTA CATARINA,Residência,ARM - Armadilha,,16/12/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,21/02/2013
Chapecó,CHAPECÓ,CRISTO REI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,06/06/2013
Xanxerê,XAXIM,ALVORADA,Residência,A2 - Outros depósitos de armazenamento de água,,11/03/2013
São José,PALHOÇA,BELA VISTA,Comércio,ARM - Armadilha,,09/04/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,JARDIM AMERICA,Comércio,ARM - Armadilha,,16/04/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,31/01/2013
Chapecó,CHAPECÓ,BOM PASTOR,Residência,ARM - Armadilha,,21/01/2013
Joinville,JOINVILLE,FLORESTA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,03/01/2013
Blumenau,POMERODE,CENTRO,Residência,ARM - Armadilha,,28/01/2013
Chapecó,CHAPECÓ,PASSO DOS FORTES,Outros,ARM - Armadilha,,02/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAGRADO COR~ÇÃO,Outros,ARM - Armadilha,,27/02/2013
Chapecó,CHAPECÓ,UNIVERSITARIO,Outros,E - Depósitos naturais,,06/05/2013
Xanxerê,XAXIM,CENTRO,Comércio,B - Pequenos depósitos móveis,,14/06/2013
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,22/02/2013
Blumenau,BRUSQUE,RIO BRANCO,Comércio,ARM - Armadilha,,13/11/2013
Concórdia,CONCÓRDIA,VILA JACOB BIEZUS,Comércio,ARM - Armadilha,,26/02/2013
São José,TIJUCAS,CENTRO,Residência,B - Pequenos depósitos móveis,,01/04/2013
Xanxerê,XAXIM,ARI LUNARDI,Comércio,ARM - Armadilha,,16/12/2013
Chapecó,CHAPECÓ,SÃO PEDRO,Residência,ARM - Armadilha,,04/02/2013
Xanxerê,SÃO LOURENÇO DO OESTE,SANTA CATARINA,Residência,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,06/03/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,27/03/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SALETE,Residência,ARM - Armadilha,,13/02/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,14/03/2013
Chapecó,CHAPECÓ,SANTA PAULINA,Residência,ARM - Armadilha,,15/04/2013
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,17/04/2013
Chapecó,CHAPECÓ,ALVORADA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,15/04/2013
Joinville,JOINVILLE,FLORESTA,Residência,D1 - Pneus e outros materiais rodantes,,22/02/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,22/04/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CASAS POPULARES,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/02/2013
Chapecó,CHAPECÓ,SANTA MARIA,Residência,ARM - Armadilha,,25/03/2013
Xanxerê,XAXIM,ALVORADA,Residência,ARM - Armadilha,,22/05/2013
Xanxerê,XAXIM,GUARANI,Residência,A2 - Outros depósitos de armazenamento de água,,09/07/2013
Chapecó,CHAPECÓ,PARAÍSO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,07/02/2013
Chapecó,CHAPECÓ,ALVORADA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,24/05/2013
Chapecó,CHAPECÓ,ESPLANADA,Residência,ARM - Armadilha,,11/03/2013
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,08/04/2013
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,,07/06/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO SAO JORGE,Residência,A2 - Outros depósitos de armazenamento de água,,14/03/2013
Chapecó,RIQUEZA,CENTRO,Comércio,ARM - Armadilha,,12/04/2013
Joinville,JOINVILLE,GLORIA,Comércio,ARM - Armadilha,,28/01/2013
Criciúma,COCAL DO SUL,VILA NOVA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,15/03/2013
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,21/01/2013
Chapecó,CHAPECÓ,ELDORADO,Outros,ARM - Armadilha,,21/01/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Outros,B - Pequenos depósitos móveis,,11/04/2013
Tubarão,IMBITUBA,VILA ESPERANÇA,Comércio,ARM - Armadilha,,16/05/2013
São José,FLORIANÓPOLIS,COLONINHA,Comércio,ARM - Armadilha,,18/02/2013
Chapecó,CHAPECÓ,EFAPI,Outros,D1 - Pneus e outros materiais rodantes,,07/05/2013
Blumenau,BRUSQUE,BATEAS,Comércio,ARM - Armadilha,,17/06/2013
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,22/02/2013
