Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/08/2023 a 31/08/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ID 345314/23,São José,FLORIANÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,9,0,0,0,0
ID 345313/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,31/08/2023,01/09/2023,01/09/2023,12,0,8,0,0
ID 345312/23,São José,FLORIANÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,11,0,0,0,0
ID 345311/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,12,0,0,0,0
PE 345310/23,São José,FLORIANÓPOLIS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,31/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
ID 345309/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,1,0,9,0,0
ARM 345308/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,30/08/2023,30/08/2023,01/09/2023,8,0,0,0,0
ID 345307/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,5,0,5,0,0
ID 345306/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,12,0,0,0,0
ID 345305/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
ARM 345304/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,29/08/2023,29/08/2023,01/09/2023,1,0,0,0,0
ID 345303/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ID 345302/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ID 345301/23,São José,FLORIANÓPOLIS,Outros,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,2,0,4,0,0
ID 345300/23,São José,FLORIANÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,3,0,0,0,0
ID 345299/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
ID 345298/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ID 345297/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ID 345296/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
PE 345295/23,Itajaí,CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,30/08/2023,30/08/2023,31/08/2023,4,0,0,0,0
PE 345294/23,Itajaí,CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/08/2023,29/08/2023,30/08/2023,8,0,0,0,0
PE 345293/23,Itajaí,CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/08/2023,29/08/2023,30/08/2023,10,0,0,0,0
PE 345292/23,Itajaí,CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,29/08/2023,29/08/2023,30/08/2023,7,0,0,0,0
ARM 345291/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,30/08/2023,30/08/2023,01/09/2023,8,0,0,0,0
ARM 345290/23,Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,30/08/2023,31/08/2023,01/09/2023,4,0,0,0,0
ARM 345289/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,30/08/2023,30/08/2023,31/08/2023,3,0,0,0,0
PE 345288/23,Itajaí,CAMBORIÚ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/08/2023,29/08/2023,30/08/2023,2,0,0,0,0
