Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,
Período: de 01/01/2016 a 31/12/2016,,,,,
Atualizado em 26/05/2023,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,12/04/2016
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,19/02/2016
São Miguel do Oeste,MODELO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,24/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/01/2016
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,17/03/2016
São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/02/2016
Xanxerê,IPUAÇU,Comércio,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,02/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,E - Depósitos naturais,Delimitação de Foco,07/01/2016
São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,02/02/2016
Xanxerê,XAXIM,Outros,ARM - Armadilha,Armadilha,26/01/2016
Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,19/04/2016
Joinville,ITAPOÁ,Comércio,ARM - Armadilha,Armadilha,14/12/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/02/2016
Chapecó,UNIÃO DO OESTE,Outros,ARM - Armadilha,Armadilha,17/10/2016
Chapecó,CUNHA PORÃ,Outros,ARM - Armadilha,Armadilha,12/04/2016
São Miguel do Oeste,MONDAÍ,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,07/11/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,08/01/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,03/02/2016
São Miguel do Oeste,DESCANSO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,31/03/2016
São Miguel do Oeste,SAUDADES,Comércio,ARM - Armadilha,Armadilha,12/12/2016
São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Revisão da Área,30/01/2016
Itajaí,CAMBORIÚ,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,15/03/2016
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,17/03/2016
Criciúma,IÇARA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
Chapecó,NOVA ERECHIM,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,24/02/2016
Mafra,PORTO UNIÃO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,31/03/2016
Itajaí,ITAJAÍ,Comércio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,01/02/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,07/01/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,28/03/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/02/2016
Xanxerê,SÃO DOMINGOS,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,25/01/2016
São Miguel do Oeste,ITAPIRANGA,Residência,A2 - Outros depósitos de armazenamento de água,Revisão da Área,19/04/2016
Chapecó,SUL BRASIL,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,05/04/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,11/02/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Joinville,ITAPOÁ,Comércio,ARM - Armadilha,Armadilha,10/10/2016
São Miguel do Oeste,MODELO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,25/02/2016
Chapecó,QUILOMBO,Outros,B - Pequenos depósitos móveis,LIRAa,21/11/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,21/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,07/01/2016
São Miguel do Oeste,SAUDADES,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,01/12/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,03/02/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/02/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Residência,ARM - Armadilha,Armadilha,28/03/2016
Chapecó,CUNHA PORÃ,Comércio,ARM - Armadilha,Armadilha,11/04/2016
Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,17/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,08/01/2016
São Miguel do Oeste,DESCANSO,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,30/03/2016
Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,12/04/2016
São Miguel do Oeste,MONDAÍ,Outros,ARM - Armadilha,Armadilha,26/09/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,26/01/2016
Itajaí,NAVEGANTES,Comércio,ARM - Armadilha,Armadilha,30/03/2016
Chapecó,UNIÃO DO OESTE,Residência,ARM - Armadilha,Armadilha,17/10/2016
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,17/03/2016
Chapecó,NOVA ERECHIM,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,24/02/2016
Mafra,PORTO UNIÃO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,31/03/2016
Itajaí,ITAJAÍ,Comércio,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,01/02/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,29/01/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,25/02/2016
Xanxerê,SÃO DOMINGOS,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,25/01/2016
Chapecó,SUL BRASIL,Comércio,ARM - Armadilha,Armadilha,22/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/01/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,06/01/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,11/02/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,11/02/2016
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,17/03/2016
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,17/02/2016
São Miguel do Oeste,GUARACIABA,Comércio,ARM - Armadilha,Armadilha,02/02/2016
São Miguel do Oeste,ITAPIRANGA,Outros,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,20/04/2016
São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/02/2016
Xanxerê,IPUAÇU,Comércio,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,02/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,06/01/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,21/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,07/01/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2016
São Miguel do Oeste,SAUDADES,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,01/12/2016
Mafra,PORTO UNIÃO,Outros,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,30/03/2016
Chapecó,CORONEL FREITAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,15/03/2016
Xanxerê,SÃO DOMINGOS,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,25/01/2016
Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,07/03/2016
São Miguel do Oeste,GUARACIABA,Outros,ARM - Armadilha,Armadilha,02/02/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/02/2016
Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,12/04/2016
Chapecó,UNIÃO DO OESTE,Comércio,ARM - Armadilha,Armadilha,12/09/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,07/01/2016
São Miguel do Oeste,DESCANSO,Comércio,ARM - Armadilha,Armadilha,29/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,26/01/2016
Chapecó,NOVA ERECHIM,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,25/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/02/2016
Chapecó,CUNHA PORÃ,Outros,ARM - Armadilha,Armadilha,11/04/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,29/01/2016
São José,SÃO JOSÉ,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,25/02/2016
Chapecó,PALMITOS,Comércio,C - Depósitos Fixos,Pesquisa Vetorial Especial,18/02/2016
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,16/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/01/2016
São Miguel do Oeste,ANCHIETA,Residência,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,28/03/2016
São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,18/04/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,11/02/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,11/02/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Joinville,ITAPOÁ,Comércio,ARM - Armadilha,Armadilha,19/09/2016
Chapecó,QUILOMBO,Outros,ARM - Armadilha,Armadilha,01/11/2016
São Miguel do Oeste,MONDAÍ,Comércio,ARM - Armadilha,Armadilha,16/05/2016
Xanxerê,IPUAÇU,Comércio,ARM - Armadilha,Armadilha,02/05/2016
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,30/03/2016
São Miguel do Oeste,PRINCESA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,03/11/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,28/01/2016
São Miguel do Oeste,MODELO,Residência,E - Depósitos naturais,Delimitação de Foco,24/02/2016
Chapecó,SUL BRASIL,Outros,ARM - Armadilha,Armadilha,16/03/2016
Chapecó,CORONEL FREITAS,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,11/03/2016
Criciúma,IÇARA,Residência,ARM - Armadilha,Armadilha,02/03/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/02/2016
São Miguel do Oeste,DESCANSO,Comércio,ARM - Armadilha,Armadilha,22/03/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Outros,ARM - Armadilha,Armadilha,22/02/2016
Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,12/04/2016
São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,02/02/2016
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,10/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,07/01/2016
Chapecó,UNIÃO DO OESTE,Comércio,ARM - Armadilha,Armadilha,25/04/2016
São Miguel do Oeste,PRINCESA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,04/05/2016
Chapecó,PALMITOS,Outros,C - Depósitos Fixos,Pesquisa Vetorial Especial,18/02/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,14/03/2016
Chapecó,NOVA ERECHIM,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,25/02/2016
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/03/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,18/02/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,13/01/2016
Chapecó,CUNHA PORÃ,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,06/04/2016
Joinville,ITAPOÁ,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Revisão da Área,05/05/2016
São José,SÃO JOSÉ,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,25/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/01/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,06/01/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Tratamento,16/03/2016
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,01/02/2016
São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,18/04/2016
São Miguel do Oeste,ANCHIETA,Comércio,ARM - Armadilha,Armadilha,16/02/2016
Xanxerê,SÃO DOMINGOS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,22/01/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,17/03/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,28/01/2016
Xanxerê,IPUAÇU,Comércio,ARM - Armadilha,Armadilha,02/05/2016
Xanxerê,XANXERÊ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,06/01/2016
Mafra,PORTO UNIÃO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,30/03/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,11/02/2016
Chapecó,QUILOMBO,Comércio,ARM - Armadilha,Armadilha,19/04/2016
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,11/02/2016
Chapecó,SUL BRASIL,Comércio,ARM - Armadilha,Armadilha,24/02/2016
São Miguel do Oeste,MONDAÍ,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,13/05/2016
São Miguel do Oeste,MODELO,Outros,C - Depósitos Fixos,Delimitação de Foco,24/02/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,29/01/2016
São Miguel do Oeste,SAUDADES,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,01/12/2016
Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,12/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,07/01/2016
São Miguel do Oeste,PRINCESA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,04/05/2016
São Miguel do Oeste,GUARACIABA,Outros,ARM - Armadilha,Armadilha,02/02/2016
Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,10/03/2016
São Miguel do Oeste,ANCHIETA,Residência,  - Mosquito Adulto,Tratamento,15/02/2016
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,17/02/2016
Chapecó,CORONEL FREITAS,Residência,ARM - Armadilha,Armadilha,10/03/2016
Chapecó,NOVA ERECHIM,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,25/02/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,12/01/2016
São José,SÃO JOSÉ,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,25/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,08/01/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Chapecó,PALMITOS,Residência,A2 - Outros depósitos de armazenamento de água,Pesquisa Vetorial Especial,17/02/2016
São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,14/04/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Tratamento,16/03/2016
Joinville,ITAPOÁ,Residência,E - Depósitos naturais,Revisão da Área,03/05/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,29/01/2016
Criciúma,IÇARA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,01/03/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,25/01/2016
São Miguel do Oeste,MARAVILHA,Residência,ARM - Armadilha,Armadilha,11/02/2016
Chapecó,SUL BRASIL,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,19/02/2016
Chapecó,PINHALZINHO,Comércio,ARM - Armadilha,Armadilha,11/02/2016
Itajaí,CAMBORIÚ,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,14/03/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/01/2016
Itajaí,NAVEGANTES,Residência,A1 - Caixa d'agua (elevado),Delimitação de Foco,23/03/2016
Xanxerê,SÃO DOMINGOS,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,21/01/2016
Xanxerê,IPUAÇU,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,25/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,06/01/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,15/03/2016
Chapecó,CUNHA PORÃ,Comércio,ARM - Armadilha,Armadilha,04/04/2016
Chapecó,QUILOMBO,Comércio,ARM - Armadilha,Armadilha,19/04/2016
São Miguel do Oeste,MONDAÍ,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,13/05/2016
São Miguel do Oeste,MODELO,Outros,C - Depósitos Fixos,Delimitação de Foco,25/02/2016
São Miguel do Oeste,SAUDADES,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,01/12/2016
Chapecó,UNIÃO DO OESTE,Comércio,ARM - Armadilha,Armadilha,25/04/2016
São Miguel do Oeste,DESCANSO,Outros,ARM - Armadilha,Armadilha,21/03/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/02/2016
Mafra,PORTO UNIÃO,Outros,A1 - Caixa d'agua (elevado),Delimitação de Foco,30/03/2016
Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,12/09/2016
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,09/03/2016
Itajaí,NAVEGANTES,Outros,ARM - Armadilha,Armadilha,24/03/2016
São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,02/02/2016
Chapecó,NOVA ERECHIM,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,25/02/2016
Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,26/04/2016
São Miguel do Oeste,MONDAÍ,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,11/05/2016
Chapecó,QUILOMBO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,04/04/2016
Chapecó,CUNHA PORÃ,Outros,ARM - Armadilha,Armadilha,29/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/02/2016
Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,05/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/01/2016
Chapecó,PALMITOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,18/02/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Tratamento,16/03/2016
São Miguel do Oeste,SAUDADES,Comércio,ARM - Armadilha,Armadilha,29/11/2016
São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,25/02/2016
Chapecó,CORONEL FREITAS,Comércio,ARM - Armadilha,Armadilha,10/03/2016
Joinville,ITAPOÁ,Residência,A2 - Outros depósitos de armazenamento de água,Revisão da Área,03/05/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,28/01/2016
Xanxerê,SÃO DOMINGOS,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,21/01/2016
São Miguel do Oeste,DESCANSO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,16/03/2016
Criciúma,IÇARA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,01/03/2016
Chapecó,UNIÃO DO OESTE,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,14/04/2016
Itajaí,CAMBORIÚ,Residência,A2 - Outros depósitos de armazenamento de água,Levantamento de Indice + Tratamento,11/03/2016
Xanxerê,XANXERÊ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,06/01/2016
São Miguel do Oeste,ITAPIRANGA,Terreno baldio,C - Depósitos Fixos,Investigação de Denúncia,13/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,06/01/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,15/03/2016
Xanxerê,IPUAÇU,Comércio,ARM - Armadilha,Armadilha,25/04/2016
Mafra,PORTO UNIÃO,Residência,C - Depósitos Fixos,Delimitação de Foco,29/03/2016
Chapecó,SUL BRASIL,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,15/02/2016
São Miguel do Oeste,MODELO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,24/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,18/01/2016
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,25/01/2016
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,11/02/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Residência,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/02/2016
São Miguel do Oeste,PALMA SOLA,Outros,ARM - Armadilha,Armadilha,27/12/2016
São Miguel do Oeste,ANCHIETA,Residência,E - Depósitos naturais,Tratamento,15/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,07/01/2016
São Miguel do Oeste,PRINCESA,Outros,A1 - Caixa d'agua (elevado),LIRAa,04/05/2016
São Miguel do Oeste,MARAVILHA,Comércio,ARM - Armadilha,Armadilha,02/02/2016
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,12/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,01/02/2016
Blumenau,BLUMENAU,Ponto Estratégico,ARM - Armadilha,Armadilha,14/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,08/01/2016
Chapecó,PALMITOS,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,18/02/2016
São Miguel do Oeste,GUARUJÁ DO SUL,Residência,A2 - Outros depósitos de armazenamento de água,Tratamento,16/03/2016
Xanxerê,IPUAÇU,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,19/04/2016
São Miguel do Oeste,DESCANSO,Outros,C - Depósitos Fixos,Revisão da Área,15/03/2016
Chapecó,CORONEL FREITAS,Outros,ARM - Armadilha,Armadilha,10/03/2016
Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,10/03/2016
Xanxerê,SÃO DOMINGOS,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,20/01/2016
Chapecó,UNIÃO DO OESTE,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,14/04/2016
Joinville,ITAPOÁ,Residência,B - Pequenos depósitos móveis,Revisão da Área,04/05/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,06/01/2016
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,28/01/2016
São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,29/11/2016
Criciúma,IÇARA,Comércio,ARM - Armadilha,Armadilha,16/02/2016
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,25/01/2016
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,23/03/2016
São Miguel do Oeste,MONDAÍ,Outros,ARM - Armadilha,Armadilha,09/05/2016
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,15/02/2016
Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,18/04/2016
São Miguel do Oeste,ITAPIRANGA,Residência,C - Depósitos Fixos,Investigação de Denúncia,13/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,06/01/2016
Mafra,PORTO UNIÃO,Residência,E - Depósitos naturais,Delimitação de Foco,29/03/2016
Chapecó,PINHALZINHO,Residência,ARM - Armadilha,Armadilha,11/02/2016
Chapecó,SUL BRASIL,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,15/02/2016
