Semana,Município,Focos,latitude,longitude
2013-01-20,ARARANGUÁ,10,-28.9422934098757,-49.47117420910179
2013-01-20,BALNEÁRIO PIÇARRAS,13,-26.759491595089575,-48.733290126728555
2013-01-20,BARRA VELHA,1,-26.662440609824166,-48.72738559449102
2013-01-20,BIGUAÇU,1,-27.433529852830816,-48.69394689806006
2013-01-20,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-01-20,CHAPECÓ,110,-27.125143757264095,-52.6503387011512
2013-01-20,CONCÓRDIA,2,-27.23912654780915,-52.00738181173657
2013-01-20,CORONEL FREITAS,3,-26.883161405516894,-52.72505203540188
2013-01-20,FLORIANÓPOLIS,3,-27.577833913876493,-48.50819805014117
2013-01-20,GAROPABA,1,-28.046733934256846,-48.65893578099145
2013-01-20,ITAPEMA,3,-27.10858334921313,-48.63442695278928
2013-01-20,JOINVILLE,9,-26.244282225607027,-48.95140521079262
2013-01-20,LAGUNA,1,-28.486420639279142,-48.82593048728185
2013-01-20,PALHOÇA,3,-27.77182146966105,-48.66170819531588
2013-01-20,PINHALZINHO,4,-26.829373480377633,-52.97663206995043
2013-01-20,POMERODE,1,-26.728186239159662,-49.17330417894716
2013-01-20,SÃO MIGUEL DO OESTE,4,-26.727236944731406,-53.51212123092325
2013-01-20,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2013-01-20,XANXERÊ,1,-26.87227935615384,-52.409753977893864
2013-01-20,XAXIM,8,-26.97030880074372,-52.52910542362624
2013-01-27,ARARANGUÁ,2,-28.9422934098757,-49.47117420910179
2013-01-27,BALNEÁRIO CAMBORIÚ,2,-27.004736811989282,-48.62174059290786
2013-01-27,BIGUAÇU,2,-27.433529852830816,-48.69394689806006
2013-01-27,BLUMENAU,3,-26.885766673711007,-49.09730924738388
2013-01-27,CHAPECÓ,38,-27.125143757264095,-52.6503387011512
2013-01-27,CORDILHEIRA ALTA,1,-26.975707450831653,-52.64165994492363
2013-01-27,CRICIÚMA,2,-28.715695317599724,-49.379715593390806
2013-01-27,FLORIANÓPOLIS,2,-27.577833913876493,-48.50819805014117
2013-01-27,INDAIAL,1,-26.99497938110411,-49.224177687901346
2013-01-27,ITAJAÍ,1,-26.96901297467498,-48.753417164343155
2013-01-27,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-01-27,JOINVILLE,4,-26.244282225607027,-48.95140521079262
2013-01-27,NAVEGANTES,1,-26.82874286660231,-48.72739585880501
2013-01-27,PALHOÇA,2,-27.77182146966105,-48.66170819531588
2013-01-27,PINHALZINHO,2,-26.829373480377633,-52.97663206995043
2013-01-27,POMERODE,2,-26.728186239159662,-49.17330417894716
2013-01-27,SÃO BENTO DO SUL,1,-26.294901587995746,-49.34998168331938
2013-01-27,SÃO JOSÉ DO CEDRO,1,-26.48085134039229,-53.53373642407425
2013-01-27,SÃO MIGUEL DO OESTE,9,-26.727236944731406,-53.51212123092325
2013-01-27,TUBARÃO,2,-28.48158146246524,-49.03724862155106
2013-01-27,XAXIM,5,-26.97030880074372,-52.52910542362624
2013-02-03,BIGUAÇU,2,-27.433529852830816,-48.69394689806006
2013-02-03,BLUMENAU,5,-26.885766673711007,-49.09730924738388
2013-02-03,CHAPECÓ,35,-27.125143757264095,-52.6503387011512
2013-02-03,COCAL DO SUL,1,-28.59869687778446,-49.3339303801786
2013-02-03,CORONEL FREITAS,2,-26.883161405516894,-52.72505203540188
2013-02-03,CRICIÚMA,3,-28.715695317599724,-49.379715593390806
2013-02-03,DIONÍSIO CERQUEIRA,4,-26.329842624688034,-53.533104817609406
2013-02-03,FLORIANÓPOLIS,1,-27.577833913876493,-48.50819805014117
2013-02-03,FORMOSA DO SUL,1,-26.634189292444557,-52.79378914566691
2013-02-03,GASPAR,1,-26.931342854989225,-48.96603277755912
2013-02-03,IRANI,1,-27.02523498657863,-51.917948145975714
2013-02-03,ITAPEMA,1,-27.10858334921313,-48.63442695278928
2013-02-03,JOINVILLE,5,-26.244282225607027,-48.95140521079262
2013-02-03,PINHALZINHO,2,-26.829373480377633,-52.97663206995043
2013-02-03,POMERODE,2,-26.728186239159662,-49.17330417894716
2013-02-03,RIO NEGRINHO,1,-26.44271403183842,-49.596155798278296
2013-02-03,SÃO JOSÉ DO CEDRO,1,-26.48085134039229,-53.53373642407425
2013-02-03,SÃO LOURENÇO DO OESTE,1,-26.465488220200026,-52.859772864625924
2013-02-03,SÃO MIGUEL DO OESTE,12,-26.727236944731406,-53.51212123092325
2013-02-03,VIDEIRA,1,-27.006590429997193,-51.126791458112294
2013-02-03,XAXIM,5,-26.97030880074372,-52.52910542362624
2013-02-10,BALNEÁRIO CAMBORIÚ,1,-27.004736811989282,-48.62174059290786
2013-02-10,BALNEÁRIO PIÇARRAS,1,-26.759491595089575,-48.733290126728555
2013-02-10,BIGUAÇU,6,-27.433529852830816,-48.69394689806006
2013-02-10,BLUMENAU,3,-26.885766673711007,-49.09730924738388
2013-02-10,CAMBORIÚ,1,-27.070938703807666,-48.70898929280387
2013-02-10,CHAPECÓ,45,-27.125143757264095,-52.6503387011512
2013-02-10,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-02-10,INDAIAL,1,-26.99497938110411,-49.224177687901346
2013-02-10,ITAJAÍ,1,-26.96901297467498,-48.753417164343155
2013-02-10,ITAPEMA,7,-27.10858334921313,-48.63442695278928
2013-02-10,JARAGUÁ DO SUL,2,-26.481907693524388,-49.159974339900636
2013-02-10,JOINVILLE,8,-26.244282225607027,-48.95140521079262
2013-02-10,PALHOÇA,2,-27.77182146966105,-48.66170819531588
2013-02-10,PINHALZINHO,1,-26.829373480377633,-52.97663206995043
2013-02-10,SÃO FRANCISCO DO SUL,2,-26.26159673750705,-48.64031938386047
2013-02-10,SÃO MIGUEL DO OESTE,9,-26.727236944731406,-53.51212123092325
2013-02-10,TIJUCAS,1,-27.247563296595885,-48.70088637061579
2013-02-10,XANXERÊ,1,-26.87227935615384,-52.409753977893864
2013-02-10,XAXIM,1,-26.97030880074372,-52.52910542362624
2013-02-17,ARAQUARI,1,-26.461708089601323,-48.75777734611065
2013-02-17,BALNEÁRIO CAMBORIÚ,5,-27.004736811989282,-48.62174059290786
2013-02-17,BIGUAÇU,4,-27.433529852830816,-48.69394689806006
2013-02-17,BLUMENAU,1,-26.885766673711007,-49.09730924738388
2013-02-17,BOMBINHAS,1,-27.17325633187103,-48.51748707787348
2013-02-17,CHAPECÓ,55,-27.125143757264095,-52.6503387011512
2013-02-17,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-02-17,FLORIANÓPOLIS,3,-27.577833913876493,-48.50819805014117
2013-02-17,GUARAMIRIM,1,-26.47655093499799,-48.94488242157447
2013-02-17,ITAPEMA,5,-27.10858334921313,-48.63442695278928
2013-02-17,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-02-17,JOINVILLE,6,-26.244282225607027,-48.95140521079262
2013-02-17,LAGES,2,-28.020467334528156,-50.34057306529381
2013-02-17,MARAVILHA,1,-26.759973577360107,-53.19811282877847
2013-02-17,PALHOÇA,1,-27.77182146966105,-48.66170819531588
2013-02-17,PINHALZINHO,1,-26.829373480377633,-52.97663206995043
2013-02-17,POMERODE,2,-26.728186239159662,-49.17330417894716
2013-02-17,SÃO BENTO DO SUL,1,-26.294901587995746,-49.34998168331938
2013-02-17,SÃO JOSÉ DO CEDRO,1,-26.48085134039229,-53.53373642407425
2013-02-17,SÃO MIGUEL DO OESTE,31,-26.727236944731406,-53.51212123092325
2013-02-17,XAXIM,4,-26.97030880074372,-52.52910542362624
2013-02-24,BALNEÁRIO CAMBORIÚ,2,-27.004736811989282,-48.62174059290786
2013-02-24,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-02-24,CHAPECÓ,57,-27.125143757264095,-52.6503387011512
2013-02-24,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-02-24,CRICIÚMA,2,-28.715695317599724,-49.379715593390806
2013-02-24,FLORIANÓPOLIS,2,-27.577833913876493,-48.50819805014117
2013-02-24,GASPAR,1,-26.931342854989225,-48.96603277755912
2013-02-24,GUATAMBÚ,11,-27.11647391751629,-52.78338990117775
2013-02-24,ITAJAÍ,1,-26.96901297467498,-48.753417164343155
2013-02-24,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-02-24,JOINVILLE,9,-26.244282225607027,-48.95140521079262
2013-02-24,LAGES,2,-28.020467334528156,-50.34057306529381
2013-02-24,PINHALZINHO,3,-26.829373480377633,-52.97663206995043
2013-02-24,PRINCESA,1,-26.432945074493837,-53.611775698473636
2013-02-24,SANTA ROSA DO SUL,2,-29.121482522349368,-49.743750639484986
2013-02-24,SÃO MIGUEL DO OESTE,29,-26.727236944731406,-53.51212123092325
2013-02-24,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2013-02-24,XAXIM,2,-26.97030880074372,-52.52910542362624
2013-03-03,BALNEÁRIO CAMBORIÚ,1,-27.004736811989282,-48.62174059290786
2013-03-03,BARRA VELHA,1,-26.662440609824166,-48.72738559449102
2013-03-03,BLUMENAU,5,-26.885766673711007,-49.09730924738388
2013-03-03,CHAPECÓ,74,-27.125143757264095,-52.6503387011512
2013-03-03,COCAL DO SUL,1,-28.59869687778446,-49.3339303801786
2013-03-03,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-03-03,FLORIANÓPOLIS,5,-27.577833913876493,-48.50819805014117
2013-03-03,GAROPABA,1,-28.046733934256846,-48.65893578099145
2013-03-03,GUATAMBÚ,4,-27.11647391751629,-52.78338990117775
2013-03-03,JOAÇABA,1,-27.151796127157354,-51.59293464174646
2013-03-03,JOINVILLE,6,-26.244282225607027,-48.95140521079262
2013-03-03,PALMITOS,1,-27.09262173445292,-53.179829065049795
2013-03-03,PINHALZINHO,4,-26.829373480377633,-52.97663206995043
2013-03-03,POMERODE,2,-26.728186239159662,-49.17330417894716
2013-03-03,SÃO BENTO DO SUL,2,-26.294901587995746,-49.34998168331938
2013-03-03,SÃO JOSÉ,1,-27.57847109713233,-48.65625577254402
2013-03-03,SÃO MIGUEL DO OESTE,23,-26.727236944731406,-53.51212123092325
2013-03-03,TUBARÃO,3,-28.48158146246524,-49.03724862155106
2013-03-03,XANXERÊ,1,-26.87227935615384,-52.409753977893864
2013-03-03,XAXIM,1,-26.97030880074372,-52.52910542362624
2013-03-10,BALNEÁRIO CAMBORIÚ,2,-27.004736811989282,-48.62174059290786
2013-03-10,BARRA VELHA,1,-26.662440609824166,-48.72738559449102
2013-03-10,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-03-10,CHAPECÓ,67,-27.125143757264095,-52.6503387011512
2013-03-10,COCAL DO SUL,6,-28.59869687778446,-49.3339303801786
2013-03-10,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-03-10,CORUPÁ,1,-26.439933805537702,-49.32671147592909
2013-03-10,DIONÍSIO CERQUEIRA,5,-26.329842624688034,-53.533104817609406
2013-03-10,FLORIANÓPOLIS,4,-27.577833913876493,-48.50819805014117
2013-03-10,GUATAMBÚ,2,-27.11647391751629,-52.78338990117775
2013-03-10,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-03-10,JARAGUÁ DO SUL,3,-26.481907693524388,-49.159974339900636
2013-03-10,JOINVILLE,5,-26.244282225607027,-48.95140521079262
2013-03-10,LAGES,1,-28.020467334528156,-50.34057306529381
2013-03-10,POMERODE,1,-26.728186239159662,-49.17330417894716
2013-03-10,SÃO FRANCISCO DO SUL,1,-26.26159673750705,-48.64031938386047
2013-03-10,SÃO JOSÉ,2,-27.57847109713233,-48.65625577254402
2013-03-10,SÃO MIGUEL DO OESTE,42,-26.727236944731406,-53.51212123092325
2013-03-10,TIJUCAS,1,-27.247563296595885,-48.70088637061579
2013-03-10,XAXIM,6,-26.97030880074372,-52.52910542362624
2013-03-17,BIGUAÇU,3,-27.433529852830816,-48.69394689806006
2013-03-17,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-03-17,CHAPECÓ,33,-27.125143757264095,-52.6503387011512
2013-03-17,CORDILHEIRA ALTA,1,-26.975707450831653,-52.64165994492363
2013-03-17,CORONEL FREITAS,1,-26.883161405516894,-52.72505203540188
2013-03-17,CRICIÚMA,1,-28.715695317599724,-49.379715593390806
2013-03-17,FLORIANÓPOLIS,1,-27.577833913876493,-48.50819805014117
2013-03-17,GUATAMBÚ,3,-27.11647391751629,-52.78338990117775
2013-03-17,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-03-17,ITUPORANGA,1,-27.45344960217853,-49.53886990331492
2013-03-17,JARAGUÁ DO SUL,2,-26.481907693524388,-49.159974339900636
2013-03-17,JOINVILLE,2,-26.244282225607027,-48.95140521079262
2013-03-17,PALHOÇA,1,-27.77182146966105,-48.66170819531588
2013-03-17,PINHALZINHO,3,-26.829373480377633,-52.97663206995043
2013-03-17,SANTO AMARO DA IMPERATRIZ,3,-27.741766116501967,-48.796550358051064
2013-03-17,SÃO MIGUEL DO OESTE,18,-26.727236944731406,-53.51212123092325
2013-03-17,TIJUCAS,7,-27.247563296595885,-48.70088637061579
2013-03-17,XANXERÊ,1,-26.87227935615384,-52.409753977893864
2013-03-17,XAXIM,8,-26.97030880074372,-52.52910542362624
2013-03-24,APIÚNA,1,-27.124502359730975,-49.364244600271256
2013-03-24,BALNEÁRIO CAMBORIÚ,1,-27.004736811989282,-48.62174059290786
2013-03-24,BARRA VELHA,1,-26.662440609824166,-48.72738559449102
2013-03-24,BIGUAÇU,1,-27.433529852830816,-48.69394689806006
2013-03-24,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-03-24,CHAPECÓ,58,-27.125143757264095,-52.6503387011512
2013-03-24,COCAL DO SUL,1,-28.59869687778446,-49.3339303801786
2013-03-24,CONCÓRDIA,2,-27.23912654780915,-52.00738181173657
2013-03-24,DIONÍSIO CERQUEIRA,1,-26.329842624688034,-53.533104817609406
2013-03-24,FLORIANÓPOLIS,1,-27.577833913876493,-48.50819805014117
2013-03-24,GUATAMBÚ,2,-27.11647391751629,-52.78338990117775
2013-03-24,ITAPEMA,1,-27.10858334921313,-48.63442695278928
2013-03-24,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-03-24,JOINVILLE,1,-26.244282225607027,-48.95140521079262
2013-03-24,PALHOÇA,2,-27.77182146966105,-48.66170819531588
2013-03-24,PALMITOS,2,-27.09262173445292,-53.179829065049795
2013-03-24,PINHALZINHO,1,-26.829373480377633,-52.97663206995043
2013-03-24,SANTO AMARO DA IMPERATRIZ,4,-27.741766116501967,-48.796550358051064
2013-03-24,SÃO FRANCISCO DO SUL,1,-26.26159673750705,-48.64031938386047
2013-03-24,SÃO MIGUEL DO OESTE,29,-26.727236944731406,-53.51212123092325
2013-03-24,TIJUCAS,2,-27.247563296595885,-48.70088637061579
2013-03-24,XANXERÊ,1,-26.87227935615384,-52.409753977893864
2013-03-24,XAXIM,2,-26.97030880074372,-52.52910542362624
2013-03-31,BIGUAÇU,4,-27.433529852830816,-48.69394689806006
2013-03-31,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-03-31,BRUSQUE,1,-27.125000077860673,-48.90974338759385
2013-03-31,CHAPECÓ,82,-27.125143757264095,-52.6503387011512
2013-03-31,CONCÓRDIA,2,-27.23912654780915,-52.00738181173657
2013-03-31,DIONÍSIO CERQUEIRA,1,-26.329842624688034,-53.533104817609406
2013-03-31,FLORIANÓPOLIS,4,-27.577833913876493,-48.50819805014117
2013-03-31,GUATAMBÚ,6,-27.11647391751629,-52.78338990117775
2013-03-31,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-03-31,ITAPIRANGA,1,-27.112222405376688,-53.711674144548695
2013-03-31,JARAGUÁ DO SUL,2,-26.481907693524388,-49.159974339900636
2013-03-31,JOINVILLE,8,-26.244282225607027,-48.95140521079262
2013-03-31,PINHALZINHO,3,-26.829373480377633,-52.97663206995043
2013-03-31,SÃO JOSÉ DO CEDRO,4,-26.48085134039229,-53.53373642407425
2013-03-31,SÃO MIGUEL DO OESTE,23,-26.727236944731406,-53.51212123092325
2013-03-31,TIJUCAS,3,-27.247563296595885,-48.70088637061579
2013-03-31,XANXERÊ,3,-26.87227935615384,-52.409753977893864
2013-03-31,XAXIM,5,-26.97030880074372,-52.52910542362624
2013-04-07,BALNEÁRIO PIÇARRAS,2,-26.759491595089575,-48.733290126728555
2013-04-07,BLUMENAU,5,-26.885766673711007,-49.09730924738388
2013-04-07,CANOINHAS,1,-26.249950005908698,-50.53337070155689
2013-04-07,CAPÃO ALTO,1,-28.06218197704196,-50.60691206966024
2013-04-07,CHAPECÓ,82,-27.125143757264095,-52.6503387011512
2013-04-07,DIONÍSIO CERQUEIRA,5,-26.329842624688034,-53.533104817609406
2013-04-07,FLORIANÓPOLIS,3,-27.577833913876493,-48.50819805014117
2013-04-07,GUATAMBÚ,3,-27.11647391751629,-52.78338990117775
2013-04-07,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-04-07,JARAGUÁ DO SUL,3,-26.481907693524388,-49.159974339900636
2013-04-07,JOINVILLE,4,-26.244282225607027,-48.95140521079262
2013-04-07,MAFRA,1,-26.20081171740186,-49.88955903735795
2013-04-07,PALHOÇA,1,-27.77182146966105,-48.66170819531588
2013-04-07,PINHALZINHO,3,-26.829373480377633,-52.97663206995043
2013-04-07,POMERODE,1,-26.728186239159662,-49.17330417894716
2013-04-07,RIQUEZA,1,-26.978455061099254,-53.34435192618812
2013-04-07,SÃO JOSÉ,4,-27.57847109713233,-48.65625577254402
2013-04-07,SÃO JOSÉ DO CEDRO,4,-26.48085134039229,-53.53373642407425
2013-04-07,SÃO LOURENÇO DO OESTE,2,-26.465488220200026,-52.859772864625924
2013-04-07,SÃO MIGUEL DO OESTE,24,-26.727236944731406,-53.51212123092325
2013-04-07,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2013-04-07,XAXIM,2,-26.97030880074372,-52.52910542362624
2013-04-14,ARARANGUÁ,1,-28.9422934098757,-49.47117420910179
2013-04-14,BALNEÁRIO CAMBORIÚ,1,-27.004736811989282,-48.62174059290786
2013-04-14,BIGUAÇU,3,-27.433529852830816,-48.69394689806006
2013-04-14,BLUMENAU,1,-26.885766673711007,-49.09730924738388
2013-04-14,CANOINHAS,1,-26.249950005908698,-50.53337070155689
2013-04-14,CHAPECÓ,64,-27.125143757264095,-52.6503387011512
2013-04-14,COCAL DO SUL,2,-28.59869687778446,-49.3339303801786
2013-04-14,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-04-14,CORONEL FREITAS,1,-26.883161405516894,-52.72505203540188
2013-04-14,FLORIANÓPOLIS,2,-27.577833913876493,-48.50819805014117
2013-04-14,IMARUÍ,1,-28.23147922122709,-48.8344127034363
2013-04-14,INDAIAL,2,-26.99497938110411,-49.224177687901346
2013-04-14,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-04-14,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-04-14,JOINVILLE,6,-26.244282225607027,-48.95140521079262
2013-04-14,MARAVILHA,2,-26.759973577360107,-53.19811282877847
2013-04-14,MONDAÍ,1,-27.09929258522074,-53.44649707854179
2013-04-14,NOVA ERECHIM,1,-26.908168558958387,-52.90669278808881
2013-04-14,PALHOÇA,4,-27.77182146966105,-48.66170819531588
2013-04-14,PINHALZINHO,6,-26.829373480377633,-52.97663206995043
2013-04-14,PORTO UNIÃO,1,-26.38362840601625,-51.00778459817214
2013-04-14,SÃO BENTO DO SUL,1,-26.294901587995746,-49.34998168331938
2013-04-14,SÃO JOSÉ DO CEDRO,1,-26.48085134039229,-53.53373642407425
2013-04-14,SÃO MIGUEL DO OESTE,21,-26.727236944731406,-53.51212123092325
2013-04-14,XAXIM,8,-26.97030880074372,-52.52910542362624
2013-04-21,ARARANGUÁ,4,-28.9422934098757,-49.47117420910179
2013-04-21,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-04-21,CHAPECÓ,22,-27.125143757264095,-52.6503387011512
2013-04-21,CONCÓRDIA,2,-27.23912654780915,-52.00738181173657
2013-04-21,CORONEL FREITAS,1,-26.883161405516894,-52.72505203540188
2013-04-21,GUARAMIRIM,1,-26.47655093499799,-48.94488242157447
2013-04-21,INDAIAL,1,-26.99497938110411,-49.224177687901346
2013-04-21,ITAPEMA,6,-27.10858334921313,-48.63442695278928
2013-04-21,MARAVILHA,1,-26.759973577360107,-53.19811282877847
2013-04-21,NOVA ERECHIM,3,-26.908168558958387,-52.90669278808881
2013-04-21,PALMITOS,1,-27.09262173445292,-53.179829065049795
2013-04-21,PINHALZINHO,4,-26.829373480377633,-52.97663206995043
2013-04-21,SOMBRIO,1,-29.070190675497283,-49.6559270933593
2013-04-21,SÃO BENTO DO SUL,1,-26.294901587995746,-49.34998168331938
2013-04-21,SÃO MIGUEL DO OESTE,19,-26.727236944731406,-53.51212123092325
2013-04-21,XANXERÊ,3,-26.87227935615384,-52.409753977893864
2013-04-21,XAXIM,2,-26.97030880074372,-52.52910542362624
2013-04-28,BALNEÁRIO CAMBORIÚ,3,-27.004736811989282,-48.62174059290786
2013-04-28,BLUMENAU,5,-26.885766673711007,-49.09730924738388
2013-04-28,CAÇADOR,1,-26.76301573603967,-51.08466522606485
2013-04-28,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-04-28,CORONEL FREITAS,1,-26.883161405516894,-52.72505203540188
2013-04-28,GUATAMBÚ,1,-27.11647391751629,-52.78338990117775
2013-04-28,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-04-28,PINHALZINHO,4,-26.829373480377633,-52.97663206995043
2013-04-28,SÃO MIGUEL DO OESTE,21,-26.727236944731406,-53.51212123092325
2013-04-28,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2013-04-28,XANXERÊ,4,-26.87227935615384,-52.409753977893864
2013-04-28,XAXIM,2,-26.97030880074372,-52.52910542362624
2013-05-05,APIÚNA,1,-27.124502359730975,-49.364244600271256
2013-05-05,BIGUAÇU,2,-27.433529852830816,-48.69394689806006
2013-05-05,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-05-05,BOMBINHAS,1,-27.17325633187103,-48.51748707787348
2013-05-05,CHAPECÓ,59,-27.125143757264095,-52.6503387011512
2013-05-05,COCAL DO SUL,1,-28.59869687778446,-49.3339303801786
2013-05-05,CONCÓRDIA,1,-27.23912654780915,-52.00738181173657
2013-05-05,FLORIANÓPOLIS,1,-27.577833913876493,-48.50819805014117
2013-05-05,GUARACIABA,2,-26.580105565442395,-53.571076311226726
2013-05-05,ITAPEMA,2,-27.10858334921313,-48.63442695278928
2013-05-05,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-05-05,JOINVILLE,2,-26.244282225607027,-48.95140521079262
2013-05-05,PALHOÇA,2,-27.77182146966105,-48.66170819531588
2013-05-05,PINHALZINHO,3,-26.829373480377633,-52.97663206995043
2013-05-05,PIRATUBA,1,-27.46121871446764,-51.77282038293217
2013-05-05,SÃO MIGUEL DO OESTE,14,-26.727236944731406,-53.51212123092325
2013-05-05,TUBARÃO,1,-28.48158146246524,-49.03724862155106
2013-05-05,XANXERÊ,6,-26.87227935615384,-52.409753977893864
2013-05-05,XAXIM,5,-26.97030880074372,-52.52910542362624
2013-05-12,BALNEÁRIO CAMBORIÚ,1,-27.004736811989282,-48.62174059290786
2013-05-12,BLUMENAU,2,-26.885766673711007,-49.09730924738388
2013-05-12,CHAPECÓ,11,-27.125143757264095,-52.6503387011512
2013-05-12,CRICIÚMA,1,-28.715695317599724,-49.379715593390806
2013-05-12,FLORIANÓPOLIS,1,-27.577833913876493,-48.50819805014117
2013-05-12,GUATAMBÚ,1,-27.11647391751629,-52.78338990117775
2013-05-12,IMBITUBA,1,-28.19427352006288,-48.70266299449253
2013-05-12,ITAPEMA,3,-27.10858334921313,-48.63442695278928
2013-05-12,ITAPOÁ,1,-26.082477365716418,-48.65235420331072
2013-05-12,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-05-12,JOINVILLE,3,-26.244282225607027,-48.95140521079262
2013-05-12,NAVEGANTES,1,-26.82874286660231,-48.72739585880501
2013-05-12,RIO DO SUL,1,-27.196050867028834,-49.62995257034289
2013-05-12,SÃO JOSÉ,2,-27.57847109713233,-48.65625577254402
2013-05-12,SÃO MIGUEL DO OESTE,4,-26.727236944731406,-53.51212123092325
2013-05-19,ANTÔNIO CARLOS,1,-27.497474227181968,-48.83098179624291
2013-05-19,BALNEÁRIO CAMBORIÚ,1,-27.004736811989282,-48.62174059290786
2013-05-19,CHAPECÓ,10,-27.125143757264095,-52.6503387011512
2013-05-19,JARAGUÁ DO SUL,1,-26.481907693524388,-49.159974339900636
2013-05-19,PINHALZINHO,4,-26.829373480377633,-52.97663206995043
