Semana,casos,focos,tmin,tmed,tmax,prec
2021-02-21,90.0,387,18.30218178885324,21.408390045166016,26.227267946515763,35.6875
2021-02-28,137.0,302,18.18016515459333,20.6190858568464,25.143627439226425,101.5
2021-03-07,252.0,60,17.24638775416783,20.66363525390625,26.49422400338309,12.5625
2021-03-14,429.0,158,18.458173206874303,21.933154787336075,27.05488967895508,12.0
2021-03-21,558.0,110,19.450746536254883,22.192396436418807,28.057245799473357,69.75
2021-03-28,1023.0,377,15.510259219578334,19.21346528189523,25.01405933925084,18.75
2021-04-04,1219.0,117,15.61238043648856,18.93165751865932,24.46589469909668,20.1875
2021-04-11,1251.0,403,15.66288961683001,19.019398553030832,23.978197370256694,3.25
2021-04-18,1866.0,439,14.063578060695104,16.998572622026717,22.13178035191127,19.125
2021-04-25,1830.0,413,12.837295668465751,16.686350549970353,22.22131729125977,1.875
2021-05-02,1713.0,244,13.483373641967772,16.803330966404506,22.38098471505301,21.75
2021-05-09,1546.0,224,11.764254433768135,14.47969777243478,19.432104791913712,42.125
2021-05-16,1158.0,309,12.089285578046526,15.683183670043944,22.177245003836497,11.5
2021-05-23,1200.0,285,9.764122145516533,14.359247888837542,21.443332399640763,18.125
2021-05-30,671.0,229,13.167606898716516,15.776761054992676,20.71342604500907,4.4375
2021-06-06,576.0,143,12.513004575456891,15.185812268938337,19.065089770725795,36.25
2021-06-13,387.0,235,8.657082966395787,11.487976482936316,16.393657275608607,7.6875
2021-06-20,188.0,140,11.991744586399625,14.204066140311104,18.434513092041016,37.875
2021-06-27,103.0,105,6.384883914675031,10.68620000566755,16.98703602382115,37.0625
2021-07-04,43.0,264,9.436726025172645,12.143755912780762,17.490201950073242,1.0
2021-07-11,33.0,184,10.379988534109932,14.31167425428118,20.93704264504569,18.75
2021-07-18,14.0,74,4.946520226342337,10.399980000087194,18.845482553754533,0.375
2021-07-25,9.0,39,5.106313671384539,10.151784079415458,17.25930254799979,13.375
2021-08-01,11.0,267,10.21879073551723,12.711287770952495,17.557982172284806,1.4375
2021-08-08,8.0,190,10.709702219281878,13.58070809500558,17.9981233051845,42.25
2021-08-15,9.0,65,13.144096783229283,17.0466126033238,24.00934437343053,1.625
2021-08-22,5.0,106,14.01507214137486,17.313993181501115,22.548451559884207,4.25
2021-08-29,7.0,221,12.762232507978169,15.883752277919225,21.143758501325333,6.6875
2021-09-05,3.0,174,13.776277542114258,17.093595096043178,22.1818414415632,16.3125
2021-09-12,4.0,186,14.27204431806292,16.686667578560964,21.06443432399205,63.375
2021-09-19,0.0,142,13.91037654876709,17.045389039175852,22.317271096365797,11.75
2021-09-26,2.0,203,15.012720652988978,18.2000857761928,22.603903361729213,35.5
