semana_epi,ABDON BATISTA,ABELARDO LUZ,AGROLÂNDIA,AGRONÔMICA,ALTO BELA VISTA,ANCHIETA,ANGELINA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARMAZÉM,ARROIO TRINTA,ARVOREDO,ASCURRA,ATALANTA,AURORA,BALNEÁRIO ARROIO DO SILVA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOCAINA DO SUL,BOM JESUS,BOM JESUS DO OESTE,BOM RETIRO,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRAÇO DO TROMBUDO,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DONA EMMA,DOUTOR PEDRINHO,ENTRE RIOS,ERMO,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO-PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBIAM,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAIÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JACINTO MACHADO,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEBON RÉGIS,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MACIEIRA,MAFRA,MAJOR GERCINO,MAJOR VIEIRA,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MATOS COSTA,MELEIRO,MIRIM DOCE,MODELO,MONDAÍ,MONTE CASTELO,MORRO DA FUMAÇA,MORRO GRANDE,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OURO,OURO VERDE,PAIAL,PAINEL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PEDRAS GRANDES,PENHA,PERITIBA,PESCARIA BRAVA,PETROLÂNDIA,PINHALZINHO,PINHEIRO PRETO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA DO NORTE,PONTE SERRADA,PORTO BELO,PORTO UNIÃO,POUSO REDONDO,PRAIA GRANDE,PRESIDENTE CASTELLO BRANCO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RIO DAS ANTAS,RIO DO CAMPO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANGÃO,SANTA CECÍLIA,SANTA HELENA,SANTA ROSA DO SUL,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SIDERÓPOLIS,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTÓVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOSÉ DO CERRITO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO JOÃO DO SUL,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MARTINHO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TREVISO,TREZE DE MAIO,TREZE TÍLIAS,TROMBUDO CENTRAL,TRÊS BARRAS,TUBARÃO,TUNÁPOLIS,TURVO,UNIÃO DO OESTE,URUSSANGA,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,WITMARSUM,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS
41,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.08,3.33,0.08,0.0,0.17,0.17,0.0,0.0,0.0,0.08,0.33,9.5,0.08,2.33,0.0,0.25,0.0,0.83,0.17,0.0,3.33,13.67,0.0,1.42,0.08,0.0,3.92,0.0,0.08,0.0,5.83,0.58,9.58,0.0,0.42,0.42,0.42,0.08,0.25,0.0,0.0,0.17,0.08,0.58,0.0,7.42,1.0,2.58,0.33,1.5,0.08,0.0,0.08,0.17,0.5,0.33,0.0,0.58,0.08,0.0,0.0,0.17,0.0,0.0,0.33,0.08,24.25,0.83,0.0,0.0,0.33,0.17,0.33,1.08,0.75,0.0,0.0,0.33,1.33,0.5,0.75,0.08,0.0,0.0,0.0,0.08,0.25,0.0,0.0,0.0,4.25,0.0,0.0,0.42,0.58,0.25,0.17,0.0,0.67,0.0,0.0,9.17,9.17,0.92,0.33,0.0,0.42,0.67,0.08,0.0,0.0,4.25,0.25,0.33,59.42,0.0,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.42,0.08,0.0,0.0,0.0,0.0,1.08,0.58,0.0,0.0,0.0,11.42,1.83,0.42,0.0,0.0,0.33,0.17,0.08,0.92,0.0,0.0,10.5,0.25,6.83,0.0,0.42,0.58,0.0,0.08,0.0,4.17,0.67,0.0,0.0,1.25,0.0,0.0,0.33,0.17,0.0,0.08,3.83,1.33,0.0,0.0,0.0,0.0,0.08,0.5,1.83,0.0,0.0,0.0,0.25,0.08,0.0,0.33,0.08,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.08,0.5,0.5,0.33,0.0,1.0,0.42,0.0,2.0,0.42,0.0,0.08,0.0,2.92,0.0,0.67,1.0,18.33,0.17,0.0,0.58,0.0,0.0,0.0,1.58,0.0,0.0,0.17,4.0,0.0,0.0,0.0,0.42,1.25,0.33,0.0,0.0,0.0,0.0,0.0,0.08,0.25,0.0,0.33,0.0,0.08,0.5,0.0,0.0,0.0,5.58,0.25,3.58,0.08,0.08,2.08,0.33,0.0
42,0.0,1.17,0.0,0.0,0.08,0.25,0.0,0.0,0.0,0.08,0.0,4.67,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.5,6.08,0.08,3.42,0.0,0.08,0.17,1.33,0.33,0.0,4.0,15.17,0.0,1.42,0.08,0.0,4.67,0.0,0.0,0.0,5.17,0.75,6.08,0.08,0.67,0.08,0.17,0.0,0.08,0.0,0.0,0.0,0.0,0.33,0.0,8.5,0.0,4.92,0.08,0.67,0.0,0.08,0.08,0.08,1.33,0.25,0.0,0.75,0.08,0.0,0.0,0.33,0.0,0.08,0.75,0.42,32.67,0.5,0.0,0.0,0.25,0.0,1.42,1.58,1.25,0.0,0.0,0.5,0.83,0.67,0.67,0.08,0.33,0.0,0.0,0.08,0.83,0.0,0.08,0.0,1.58,0.0,0.0,0.5,0.5,0.25,0.42,0.0,0.25,0.08,0.0,5.58,6.25,1.17,0.33,0.0,0.58,0.25,0.0,0.0,0.0,2.67,0.0,0.5,66.42,0.0,0.08,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.5,0.08,0.17,0.0,0.0,0.0,0.33,1.08,0.0,0.0,0.0,9.17,0.83,0.58,0.42,0.0,0.17,0.0,0.0,0.0,0.0,0.0,10.75,0.17,4.75,0.0,1.0,0.58,0.08,0.0,0.0,3.17,0.42,0.0,0.0,2.0,0.0,0.08,0.33,0.17,0.0,0.17,2.92,0.83,0.0,0.08,0.0,0.0,0.0,0.08,1.75,0.0,0.0,0.0,0.08,0.0,0.0,0.17,0.0,0.75,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.25,0.5,0.92,0.08,1.75,0.67,0.0,1.0,0.5,0.08,0.25,0.0,2.92,0.0,1.08,3.67,14.0,1.0,0.0,0.75,0.08,0.25,0.0,1.5,0.0,0.0,0.17,3.58,0.0,0.0,0.0,0.17,1.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.42,0.0,0.08,0.0,5.25,0.33,2.42,0.08,0.08,1.5,0.58,0.08
43,0.0,0.92,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08,0.0,5.33,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,1.25,8.42,0.25,4.08,0.0,0.08,0.17,0.5,0.33,0.0,2.75,19.0,0.0,1.75,0.0,0.0,6.25,0.0,0.08,0.0,4.67,2.25,10.17,0.08,0.08,0.17,0.33,0.0,0.17,0.0,0.0,0.25,0.08,0.42,0.0,20.42,0.0,5.5,0.5,1.25,0.17,0.0,0.0,0.0,1.33,0.42,0.0,0.5,0.25,0.0,0.0,0.67,0.0,0.08,0.17,0.25,28.75,1.0,0.0,0.08,0.67,0.0,1.25,1.83,0.67,0.0,0.0,0.33,1.58,0.83,1.33,0.0,0.58,0.0,0.0,0.42,1.17,0.0,0.08,0.0,1.33,0.0,0.0,0.67,0.5,0.08,0.83,0.0,0.58,0.0,0.0,5.92,9.67,2.0,0.67,0.0,0.67,0.67,0.25,0.0,0.0,5.25,0.42,0.42,82.25,0.0,0.08,0.08,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.08,2.83,0.17,0.08,0.0,0.0,0.0,0.5,2.83,0.0,0.0,0.0,7.92,1.17,0.58,0.08,0.0,0.33,0.0,0.17,0.25,0.17,0.0,10.08,0.17,5.75,0.0,0.42,0.58,0.0,0.0,0.0,4.42,0.5,0.0,0.0,1.67,0.0,0.17,0.17,0.17,0.0,0.0,5.83,1.17,0.0,0.0,0.0,0.0,0.0,0.33,3.83,0.0,0.0,0.0,0.25,0.08,0.0,0.58,0.0,1.33,0.0,0.08,0.08,0.08,0.0,0.08,0.17,0.0,0.0,1.0,0.42,1.67,0.0,2.08,0.5,0.0,2.67,0.75,0.25,0.5,0.0,6.17,0.0,2.0,3.33,22.58,0.58,0.0,0.67,0.0,0.58,0.0,2.75,0.33,0.0,0.17,6.67,0.0,0.0,0.0,0.67,1.25,0.17,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.83,0.0,0.0,0.42,0.0,0.0,0.0,5.75,0.75,3.92,0.17,0.33,1.83,0.08,0.0
44,0.0,3.25,0.0,0.0,0.08,4.08,0.0,0.0,0.08,0.5,0.25,9.25,0.5,0.0,0.08,0.0,0.83,0.0,0.0,0.25,3.33,31.08,0.67,11.58,0.0,0.5,0.67,1.83,1.33,0.08,8.0,26.58,0.0,2.08,0.0,0.0,15.33,0.42,0.08,0.0,15.67,0.5,25.58,0.0,1.0,1.08,0.42,0.5,0.42,0.0,0.08,1.25,0.67,1.25,0.0,29.33,0.0,10.83,1.08,2.33,0.5,0.0,0.17,0.58,1.67,0.58,0.0,1.75,0.33,0.0,0.0,0.58,0.0,0.17,0.08,0.25,51.42,0.5,0.08,0.42,1.08,0.08,3.08,2.25,2.17,0.0,0.0,0.67,2.42,1.67,3.17,0.33,0.42,0.0,0.0,0.67,1.08,0.0,1.33,0.0,4.42,0.08,0.67,0.67,1.5,0.67,0.42,0.0,0.92,0.42,0.0,25.0,20.08,3.0,1.08,0.17,0.75,0.25,0.42,0.25,0.08,10.67,1.92,1.25,120.58,0.0,0.75,0.0,0.17,0.0,0.67,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,4.83,0.17,0.25,0.0,0.0,0.0,1.92,1.92,0.0,0.0,0.08,16.58,3.42,1.17,1.0,0.0,0.17,0.08,0.08,0.42,0.25,0.0,18.33,0.92,3.33,0.0,0.67,1.08,0.0,0.25,0.0,12.33,0.67,0.0,0.0,4.58,0.0,0.42,0.5,0.67,0.0,0.58,7.92,4.92,0.67,0.0,0.0,0.0,0.0,1.25,6.33,0.08,0.0,0.0,0.67,0.0,0.08,0.75,0.0,0.5,0.0,0.08,0.08,0.0,0.0,0.0,0.33,0.0,0.08,1.0,1.25,1.83,0.17,2.67,1.42,0.08,6.0,1.08,0.83,2.17,0.0,3.92,0.0,3.17,5.17,42.92,3.58,0.0,1.92,0.0,0.25,0.17,3.25,0.92,0.0,0.42,14.33,0.25,0.0,0.0,2.0,2.92,0.25,0.0,0.0,0.08,0.17,0.0,0.5,1.17,0.0,0.92,0.0,0.33,0.33,0.0,0.25,0.0,16.75,1.67,8.92,0.33,0.58,2.75,0.75,0.08
45,0.08,0.75,0.08,0.0,0.17,0.67,0.0,0.0,0.0,0.08,0.0,2.67,1.08,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.58,7.83,0.83,3.75,0.0,0.08,0.0,1.08,0.5,0.0,4.25,10.67,0.0,1.0,0.08,0.0,2.67,0.0,0.08,0.0,4.5,1.08,6.33,0.0,1.08,0.08,0.17,0.08,0.08,0.0,0.0,0.0,0.08,0.5,0.0,10.08,0.0,3.5,0.67,1.08,0.0,0.0,0.42,0.33,0.42,0.08,0.0,0.17,0.5,0.0,0.0,0.92,0.0,0.17,0.42,0.0,23.33,0.17,0.0,0.0,0.17,0.17,1.08,1.33,0.58,0.0,0.0,0.67,0.42,1.08,1.08,0.25,0.17,0.0,0.0,0.08,0.92,0.25,0.25,0.0,1.42,0.0,0.08,0.25,1.08,0.0,0.25,0.0,2.42,0.08,0.0,7.5,6.92,0.25,0.33,0.0,0.67,0.92,0.0,0.0,0.0,4.08,0.25,0.17,62.08,0.0,0.67,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,1.42,0.92,0.0,0.0,0.0,8.67,1.17,1.25,0.33,0.0,0.42,0.0,0.0,0.5,0.17,0.0,9.58,0.08,1.92,0.0,0.33,0.92,0.0,0.0,0.0,3.67,0.67,0.0,0.0,1.0,0.0,0.08,0.25,0.0,0.0,0.33,4.67,0.67,0.0,0.0,0.17,0.0,0.0,0.25,0.42,0.0,0.0,0.0,0.25,0.0,0.0,0.42,0.17,0.83,0.0,0.33,0.25,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.67,1.25,0.33,1.17,0.08,0.0,1.5,0.17,0.42,1.08,0.0,3.08,0.0,1.08,2.92,16.83,0.92,0.0,0.58,0.0,0.0,0.0,0.92,0.0,0.0,0.42,5.0,0.08,0.0,0.0,0.17,1.33,0.25,0.0,0.0,0.0,0.08,0.08,0.42,0.25,0.0,0.17,0.0,0.0,0.17,0.0,0.08,0.0,5.0,0.08,3.67,0.08,0.08,0.42,0.0,0.0
46,0.0,1.0,0.0,0.0,0.17,0.17,0.0,0.0,0.25,0.17,0.0,5.58,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,2.17,10.08,0.0,3.67,0.0,0.58,0.0,1.08,0.5,0.0,6.17,14.58,0.0,1.58,0.0,0.0,1.83,0.08,0.08,0.0,5.67,1.0,6.67,0.0,0.5,0.08,0.25,0.0,0.5,0.0,0.0,0.08,0.08,0.42,0.08,14.83,0.0,1.67,0.08,1.17,0.25,0.0,0.58,0.08,1.58,0.75,0.0,0.42,0.83,0.0,0.0,0.67,0.0,0.0,0.92,0.5,19.08,0.25,0.0,0.08,0.25,0.17,2.67,2.58,1.42,0.0,0.0,1.0,1.5,0.83,2.17,0.25,1.5,0.0,0.0,0.42,1.42,0.0,0.25,0.0,2.33,0.0,0.25,0.42,0.33,0.33,0.42,0.0,0.25,0.0,0.0,9.17,4.17,2.92,0.75,0.0,0.67,0.42,0.33,0.08,0.0,6.33,0.75,0.33,112.83,0.0,0.67,0.17,0.0,0.0,0.5,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,3.33,0.0,0.08,0.0,0.0,0.0,0.83,2.75,0.0,0.0,0.0,9.75,1.83,1.42,0.92,0.0,1.0,0.0,0.08,1.17,0.25,0.0,8.08,0.33,4.0,0.0,2.0,0.33,0.25,0.0,0.08,2.58,1.08,0.08,0.0,3.25,0.0,0.25,0.42,0.17,0.0,0.0,5.5,1.92,0.0,0.0,0.0,0.0,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.92,0.0,0.42,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.58,0.42,1.75,0.08,2.17,0.08,0.08,1.42,0.5,0.17,0.58,0.0,1.58,0.0,4.0,2.58,14.0,1.08,0.0,1.25,0.0,0.17,0.0,2.25,0.5,0.0,0.58,9.58,0.0,0.0,0.0,0.33,2.83,0.25,0.0,0.0,0.0,0.25,0.0,0.33,1.0,0.0,2.5,0.0,0.0,0.17,0.0,0.17,0.0,6.67,0.5,6.42,0.67,0.33,1.92,0.08,0.0
47,0.0,1.08,0.0,0.0,0.08,0.67,0.0,0.0,0.17,0.08,0.0,5.67,0.0,0.0,0.0,0.25,0.33,0.0,0.0,0.0,2.0,13.92,0.17,6.58,0.0,0.5,0.17,1.42,0.5,0.0,6.08,13.75,0.0,1.17,0.92,0.0,8.0,0.08,0.25,0.0,7.25,2.5,10.33,0.0,0.58,0.08,0.42,0.08,0.58,0.0,0.0,0.25,0.17,0.42,0.0,18.5,0.08,4.25,0.58,0.83,0.17,0.0,0.75,0.17,2.67,0.42,0.0,1.83,0.83,0.0,0.0,0.25,0.0,0.0,1.08,1.08,32.83,1.0,0.0,0.17,0.67,0.17,1.33,2.58,1.5,0.0,0.08,1.25,2.0,1.67,1.08,0.5,1.08,0.0,0.0,0.0,1.25,0.0,0.58,0.0,3.83,0.0,0.17,0.25,1.33,0.33,1.0,0.0,0.5,0.0,0.0,11.08,8.83,2.42,1.42,0.08,0.75,0.25,0.17,0.0,0.0,7.08,0.58,0.5,130.92,0.0,0.08,0.08,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.08,4.92,0.0,0.25,0.0,0.0,0.0,1.83,1.17,0.0,0.0,0.0,10.58,2.33,1.42,1.42,0.0,0.75,0.08,2.5,0.67,0.25,0.0,8.25,0.25,6.75,0.0,0.67,0.75,0.5,0.0,0.0,4.92,0.42,0.17,0.0,4.67,0.0,0.75,0.92,0.33,0.0,0.33,7.42,1.75,0.0,0.0,0.17,0.08,0.0,0.75,4.17,0.0,0.0,0.0,0.25,0.0,0.0,2.42,0.17,0.83,0.0,0.0,0.58,0.0,0.0,0.92,0.0,0.0,0.08,0.83,1.0,1.92,0.0,0.75,0.92,0.0,2.42,0.5,0.33,0.25,0.0,2.33,0.0,4.08,2.67,20.17,1.0,0.0,2.08,0.0,0.83,0.0,2.25,1.08,0.0,0.75,8.5,0.0,0.0,0.0,0.42,2.42,0.75,0.0,0.0,0.0,0.08,0.0,0.5,0.33,0.0,1.58,0.08,0.08,0.5,0.0,0.08,0.0,7.33,0.33,8.5,0.25,0.08,4.0,0.42,0.08
48,0.0,3.42,0.0,0.0,0.17,1.0,0.08,0.0,0.0,0.5,0.0,7.25,0.83,0.0,0.08,0.08,0.0,0.0,0.0,0.0,1.5,24.08,0.25,9.67,0.08,0.25,0.17,1.25,0.83,0.0,8.58,23.0,0.0,0.67,0.17,0.0,7.33,0.0,0.08,0.0,9.17,0.67,17.0,0.0,1.58,0.67,0.0,0.08,0.0,0.0,0.0,0.5,1.17,1.42,0.0,35.25,0.08,17.0,0.67,3.0,0.33,0.0,0.0,0.58,2.83,0.67,0.08,0.75,1.0,0.0,0.0,0.75,0.0,0.0,0.75,0.5,33.33,0.25,0.08,0.08,0.42,0.33,2.42,1.75,2.08,0.0,0.08,0.92,2.25,1.33,2.58,0.42,0.75,0.0,0.0,0.25,1.33,0.0,0.42,0.0,4.17,0.0,0.25,0.08,1.92,0.25,0.17,0.0,0.42,0.33,0.0,21.83,15.33,2.58,0.92,0.08,0.92,0.58,0.17,0.0,0.0,7.75,0.5,0.67,134.25,0.0,0.75,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.17,0.0,0.08,0.0,0.0,0.08,3.5,0.42,0.17,0.0,0.0,0.08,1.42,2.25,0.0,0.0,0.0,17.58,2.92,1.42,0.83,0.0,0.33,0.08,0.08,1.0,0.0,0.0,14.83,0.75,5.42,0.0,1.08,0.67,0.08,0.17,0.0,7.08,0.67,0.0,0.0,2.42,0.0,0.25,0.33,0.25,0.08,0.42,9.33,4.5,0.08,0.0,0.0,0.0,0.0,0.67,6.0,0.0,0.0,0.08,0.75,0.17,0.0,1.08,0.17,1.0,0.08,0.08,0.58,0.0,0.0,0.0,0.0,0.0,0.08,0.92,1.08,2.0,0.17,3.75,1.08,0.0,4.17,0.5,0.92,1.67,0.0,4.08,0.0,3.25,2.75,30.0,1.58,0.0,1.33,0.0,0.25,0.0,2.25,0.58,0.0,0.42,11.17,0.08,0.0,0.0,0.42,2.5,0.67,0.0,0.0,0.17,0.08,0.0,0.33,0.58,0.0,1.08,0.0,0.17,0.08,0.0,0.42,0.0,11.25,0.25,9.58,0.25,0.25,1.67,0.67,0.08
49,0.0,0.67,0.0,0.17,0.25,0.25,0.0,0.0,0.17,0.25,0.42,5.83,0.33,0.0,0.17,0.17,0.0,0.0,0.0,0.25,1.0,10.17,0.25,2.17,0.0,0.17,0.17,0.75,0.0,0.0,4.25,17.08,0.0,0.92,0.0,0.0,2.0,0.08,0.17,0.0,7.08,1.0,4.33,0.0,0.5,1.08,0.17,0.08,0.67,0.0,0.0,0.75,0.25,1.5,0.0,14.5,0.08,2.83,1.92,0.83,0.17,0.0,0.08,0.33,2.5,0.42,0.0,0.42,0.08,0.0,0.0,0.08,0.0,0.58,0.58,0.17,27.75,0.08,0.08,0.25,0.5,0.17,0.83,2.92,2.08,0.08,0.0,0.42,0.67,1.33,0.67,0.08,0.33,0.0,0.0,0.0,0.92,0.0,0.92,0.0,3.42,0.0,0.08,0.33,1.0,1.17,0.5,0.0,1.0,0.25,0.0,8.5,7.0,1.67,0.67,0.08,0.67,1.42,0.75,0.0,0.0,8.08,0.33,1.58,68.17,0.0,0.58,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.0,0.92,0.0,0.08,0.0,0.0,0.08,1.58,0.17,0.08,0.0,0.0,0.0,1.33,0.83,0.0,0.0,0.0,8.92,1.75,0.83,0.25,0.0,0.0,0.0,0.08,0.17,0.08,0.0,12.75,0.33,4.83,0.17,1.0,1.25,0.0,0.0,0.0,5.58,0.83,0.0,0.0,3.17,0.0,0.33,0.75,0.17,0.0,0.25,4.92,2.83,0.0,0.0,0.0,0.08,0.0,0.42,3.0,0.0,0.0,0.0,0.83,0.08,0.0,0.75,0.0,0.17,0.0,0.08,0.33,0.0,0.0,1.08,0.0,0.0,0.17,0.08,0.83,0.75,0.08,2.67,0.67,0.0,3.42,0.33,0.25,0.92,0.0,1.33,0.0,2.25,4.83,22.92,0.92,0.0,1.0,0.0,0.17,0.08,1.83,0.58,0.0,0.17,6.83,0.08,0.0,0.0,0.25,1.75,0.0,0.0,0.0,0.0,0.5,0.25,0.33,0.08,0.0,1.17,0.0,1.5,0.5,0.0,0.0,0.0,6.42,0.5,4.33,0.33,0.67,2.42,0.83,0.08
50,0.0,1.83,0.0,0.0,0.33,0.25,0.0,0.0,0.0,0.08,0.08,10.42,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,2.58,15.33,0.25,6.08,0.25,0.17,0.17,2.0,0.17,0.33,8.92,38.75,0.0,1.92,0.25,0.0,8.0,0.33,0.08,0.0,17.75,2.42,11.92,0.08,1.5,0.25,0.17,0.0,0.83,0.0,0.0,0.08,0.25,1.17,0.0,21.17,1.0,15.08,0.08,1.33,0.58,0.0,1.75,0.5,1.42,0.33,0.0,0.67,0.42,0.0,0.0,0.08,0.0,0.08,0.67,0.08,43.33,0.67,0.33,0.0,0.58,1.08,1.25,3.33,1.92,0.0,0.0,3.0,1.83,4.67,1.0,0.33,0.5,0.0,0.17,0.5,1.25,0.5,1.08,0.0,4.33,0.0,0.5,0.42,0.58,0.67,0.08,0.0,1.0,0.0,0.0,9.58,13.92,1.67,1.58,0.0,0.67,0.17,0.42,0.0,0.17,13.92,0.08,2.25,152.58,0.0,0.25,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.42,0.08,0.08,0.42,0.0,0.0,0.0,0.0,0.0,4.92,0.08,0.5,0.0,0.0,0.0,1.42,1.5,0.0,0.0,0.0,14.0,2.92,0.58,0.58,0.0,0.0,0.42,0.5,0.42,0.5,0.0,15.42,0.58,8.08,0.0,0.33,0.08,0.17,0.17,0.0,9.5,1.25,0.25,0.0,2.5,0.0,0.5,0.67,2.0,0.0,0.17,9.08,2.58,0.0,0.0,0.08,0.17,0.0,0.17,1.92,0.0,0.0,0.0,0.67,0.08,0.0,0.5,0.17,1.17,0.0,0.25,0.5,0.0,0.0,0.0,0.08,0.0,0.08,0.83,1.25,1.42,0.75,3.08,0.5,0.83,5.17,0.58,0.42,0.25,0.0,4.25,0.0,2.0,1.25,38.25,2.5,0.0,1.08,0.17,0.17,0.17,3.33,0.42,0.0,0.25,11.67,0.0,0.0,0.0,0.17,0.5,1.25,0.67,0.0,0.0,0.17,0.0,0.33,0.42,0.0,0.33,0.0,0.0,0.42,0.17,0.33,0.0,10.75,0.5,7.25,0.0,0.25,1.92,0.25,0.17
